name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Anderson Silva,The Spider,Southpaw,1,77.77,100.0,39.92,74.2,75.37,98.35,87.69,2.72,34,11,0,17,7.0,0.0,1.0,25,11,1.0,0.0,"['middleweight', 'light heavyweight']",middleweight,1975/04/14,78.26,76.32,94.45,100.0,73.61,72.16,33.36,33.88,50.88,38.15,71.41,81.88,62.39,82.88,69.64,84.3
Chris Weidman,The All-American,Orthodox,2,77.13,78.92,78.08,73.52,61.0,92.04,70.93,18.18,16,8,0,12,8.0,0.0,0.0,20,4,2.0,0.0,"['catch weight', 'middleweight', 'light heavyweight']",middleweight,1984/06/17,74.4,80.06,72.34,88.89,62.65,59.3,72.07,99.9,61.16,90.86,69.37,77.83,62.78,83.4,70.07,52.67
Dricus Du Plessis,Stillknocks,Switch,3,74.81,88.06,45.88,67.47,86.73,86.85,76.74,10.76,23,2,0,9,,,,9,3,4.0,0.0,['middleweight'],middleweight,1994/01/14,97.9,100.0,72.31,80.08,76.72,56.79,47.94,50.25,46.72,42.87,70.85,64.22,61.44,74.09,70.14,100.0
Anthony Hernandez,Fluffy,Orthodox,4,70.32,80.27,93.05,79.87,72.88,30.02,75.58,42.17,14,2,0,8,2.0,0.0,0.0,10,0,Unranked,7.0,['middleweight'],middleweight,1993/10/18,88.67,76.32,92.71,63.38,61.99,68.71,100.0,100.0,70.89,100.0,70.92,88.07,79.21,93.97,58.23,89.9
Michael Bisping,The Count,Orthodox,5,69.98,86.11,46.08,55.77,74.02,87.31,65.12,6.48,30,9,0,20,9.0,0.0,0.0,29,3,9.0,0.0,"['middleweight', 'light heavyweight', 'ultimate fighter 3 light heavyweight tournament']",middleweight,1979/02/28,82.67,97.91,62.72,100.0,78.55,67.62,38.37,55.14,43.34,49.35,69.26,74.28,53.23,52.73,42.85,80.66
Sean Strickland,,Orthodox,6,68.85,92.26,47.38,60.7,75.67,77.96,45.06,7.47,29,7,0,16,7.0,0.0,0.0,23,1,7.0,0.0,"['middleweight', 'light heavyweight', 'welterweight', 'catch weight']",middleweight,1991/02/27,91.36,100.0,62.82,85.53,76.97,55.49,38.27,46.15,52.12,50.33,77.87,54.74,54.08,64.28,69.7,92.35
Khamzat Chimaev,Borz,Orthodox,7,68.77,83.84,56.72,82.76,88.86,41.62,75.58,20.4,14,0,0,8,,,,8,0,14.0,3.0,"['catch weight', 'middleweight', 'welterweight']",middleweight,1994/05/01,96.33,78.17,87.01,73.85,60.91,67.55,64.96,51.55,50.91,53.4,91.0,70.57,93.25,95.27,71.95,100.0
Rich Franklin,Ace,Southpaw,8,68.66,89.93,53.8,63.77,73.18,61.66,80.07,10.8,29,7,0,14,6.0,0.0,0.0,20,3,Unranked,Unranked,"['middleweight', 'catch weight', 'light heavyweight']",middleweight,1974/10/05,83.2,90.58,70.99,100.0,74.82,71.48,47.0,49.66,59.57,60.61,68.28,62.89,60.16,63.35,68.68,78.14
Thales Leites,,Orthodox,9,68.21,74.22,77.22,88.59,69.18,41.56,67.8,25.1,28,9,0,13,8.0,0.0,0.0,21,0,Unranked,9.0,['middleweight'],middleweight,1981/09/06,63.36,87.45,65.04,81.03,68.22,66.66,63.48,100.0,55.13,100.0,55.71,100.0,65.55,99.96,68.56,86.13
Robert Whittaker,The Reaper,Orthodox,10,67.49,93.22,37.07,53.85,75.41,84.67,47.88,6.37,27,8,0,17,6.0,0.0,0.0,23,2,8.0,0.0,"['middleweight', 'welterweight', 'ultimate fighter australia vs. uk welterweight tournament', 'interim middleweight']",middleweight,1990/12/20,85.98,99.45,68.94,100.0,74.05,62.99,30.73,40.68,34.73,38.28,78.06,54.05,50.64,54.25,56.45,86.55
Yushin Okami,Thunder,Southpaw,11,67.28,72.32,83.74,58.26,73.33,53.14,48.17,30.45,34,12,0,14,7.0,0.0,0.0,21,0,Unranked,3.0,"['welterweight', 'middleweight', 'light heavyweight']",middleweight,1981/07/21,63.79,79.03,64.07,82.39,72.35,69.45,65.5,96.94,63.34,100.0,76.65,69.81,55.81,52.64,54.77,74.87
Antonio Carlos Junior,Cara de Sapato,Orthodox,12,67.18,66.74,78.2,81.57,70.62,41.08,80.07,38.33,11,5,0,7,6.0,0.0,0.0,13,1,Unranked,11.0,"['middleweight', 'light heavyweight', 'ultimate fighter brazil 3 heavyweight tournament']",middleweight,1990/03/16,62.62,75.0,68.03,61.31,66.32,71.22,75.81,94.78,61.93,97.62,64.18,84.69,64.54,100.0,72.03,80.76
Derek Brunson,The One,Southpaw,13,66.8,82.69,77.43,68.46,67.21,41.45,68.1,20.26,23,9,0,14,7.0,0.0,0.0,21,0,Unranked,4.0,['middleweight'],middleweight,1984/01/04,77.84,84.84,74.19,93.9,63.89,62.83,69.01,100.0,55.58,91.18,76.27,72.34,59.22,73.08,69.19,65.85
Evan Tanner,,Orthodox,14,66.37,76.6,60.87,83.64,62.61,49.69,87.31,20.61,32,8,0,11,6.0,0.0,0.0,17,1,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1971/02/11,75.62,72.39,89.11,69.28,68.86,66.5,61.38,66.15,56.96,75.81,51.25,100.0,68.2,90.66,68.47,63.83
Nate Marquardt,The Great,Orthodox,15,66.01,90.95,69.45,77.56,64.66,32.44,78.53,17.95,35,19,2,13,12.0,0.0,0.0,25,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1979/04/20,72.24,84.61,78.19,100.0,65.9,66.77,58.83,73.69,62.79,88.67,68.43,100.0,60.6,80.5,67.63,57.55
Israel Adesanya,The Last Stylebender,Switch,16,65.8,97.87,10.78,54.2,73.68,100.0,50.09,2.66,24,5,0,13,5.0,0.0,0.0,18,8,2.0,0.0,"['middleweight', 'light heavyweight', 'interim middleweight']",middleweight,1989/07/22,81.24,100.0,74.06,100.0,70.07,64.25,9.29,10.64,9.46,10.98,75.41,54.06,52.03,54.26,56.46,84.99
Brendan Allen,All In,Orthodox,17,64.96,79.7,54.1,92.7,71.59,40.43,69.77,21.54,24,7,0,12,4.0,0.0,0.0,16,0,Unranked,6.0,"['middleweight', 'catch weight', 'light heavyweight']",middleweight,1995/12/28,78.75,80.48,81.02,78.56,62.55,62.04,47.72,57.32,48.6,67.76,68.08,99.82,72.52,100.0,72.81,93.69
Ed Herman,Short Fuse,Orthodox,18,64.29,81.73,72.07,82.02,59.0,31.55,78.53,19.2,27,16,0,13,12.0,0.0,1.0,26,0,Unranked,Unranked,"['light heavyweight', 'middleweight', 'ultimate fighter 3 middleweight tournament']",middleweight,1980/10/02,72.54,100.0,71.81,79.52,55.87,57.65,61.03,82.8,62.64,93.35,64.86,100.0,65.82,100.0,45.05,57.62
Yoel Romero,Soldier of God,Southpaw,19,64.08,90.65,39.63,56.32,79.84,51.98,84.5,10.63,13,5,0,9,4.0,0.0,0.0,13,0,15.0,1.0,"['middleweight', 'interim middleweight']",middleweight,1977/04/30,77.09,94.43,76.18,100.0,76.01,66.71,35.47,48.29,33.8,38.98,77.81,53.46,50.09,53.66,68.06,98.83
Kelvin Gastelum,,Southpaw,20,63.58,91.05,49.62,57.3,68.4,59.12,50.09,11.29,20,10,0,13,10.0,0.0,1.0,24,1,Unranked,3.0,"['middleweight', 'interim middleweight', 'welterweight', 'ultimate fighter 17 middleweight tournament']",middleweight,1991/10/24,73.54,100.0,63.95,100.0,71.29,61.54,40.63,60.94,42.94,58.29,66.9,62.4,55.46,77.5,33.84,73.87
Matt Lindland,The Law,Southpaw,21,63.48,70.03,79.11,67.4,70.97,35.57,58.65,43.34,22,9,0,9,3.0,0.0,0.0,12,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1970/05/17,71.46,65.59,79.32,63.75,65.32,74.47,74.88,80.68,68.23,100.0,66.22,87.04,66.39,61.48,54.68,77.87
Vitor Belfort,The Phenom,Southpaw,22,62.79,84.29,33.53,65.99,61.59,63.2,95.35,1.97,26,14,0,15,10.0,0.0,1.0,26,1,11.0,2.0,"['middleweight', 'light heavyweight', 'catch weight', 'heavyweight']",middleweight,1977/04/01,62.85,72.22,76.4,100.0,62.35,63.76,31.52,30.73,40.1,31.14,61.99,73.05,59.8,73.8,57.31,58.26
Marvin Vettori,The Italian Dream,Southpaw,23,62.67,80.6,60.05,67.11,71.93,48.03,38.76,19.37,19,8,1,9,7.0,0.0,0.0,16,0,Unranked,2.0,"['middleweight', 'light heavyweight']",middleweight,1993/09/20,80.12,100.0,67.12,61.88,72.38,56.37,50.0,68.21,53.7,72.3,73.75,68.33,56.85,73.59,69.67,85.22
CB Dollaway,The Doberman,Orthodox,24,62.46,76.38,79.29,68.27,59.51,38.28,46.51,21.74,17,9,0,11,9.0,0.0,0.0,20,0,Unranked,9.0,"['middleweight', 'light heavyweight', 'ultimate fighter 7 middleweight tournament']",middleweight,1983/08/10,68.52,87.85,72.7,76.45,63.79,63.62,78.17,88.14,69.93,94.53,63.81,89.62,66.98,72.5,43.97,46.82
Chael Sonnen,,Southpaw,25,62.36,69.55,100.0,55.85,55.84,34.11,43.19,42.1,29,15,1,7,7.0,0.0,0.0,14,0,Unranked,6.0,"['middleweight', 'light heavyweight']",middleweight,1977/04/03,73.37,73.59,69.53,61.71,65.62,69.09,94.27,100.0,84.78,100.0,61.03,63.24,60.67,78.55,20.94,27.63
Cezar Ferreira,Mutante,Southpaw,26,62.14,69.52,65.35,71.14,68.42,47.4,46.51,23.44,13,8,0,9,6.0,0.0,0.0,15,1,Unranked,15.0,"['middleweight', 'ultimate fighter brazil 1 middleweight tournament', 'welterweight']",middleweight,1985/02/15,63.11,73.1,69.05,72.82,65.18,66.89,61.26,67.59,59.91,73.36,75.35,69.65,59.37,84.52,71.02,66.25
Luke Rockhold,,Southpaw,27,61.98,78.06,26.66,72.87,58.78,68.25,100.0,8.14,16,6,0,6,5.0,0.0,0.0,11,1,3.0,0.0,"['middleweight', 'light heavyweight']",middleweight,1984/10/17,82.89,81.03,75.93,72.39,62.69,62.63,23.77,27.0,25.46,27.87,64.74,69.6,66.43,84.47,70.97,45.05
Dan Henderson,Hendo,Orthodox,28,61.59,85.87,46.88,53.07,58.76,63.9,61.24,9.42,32,15,0,9,9.0,0.0,0.0,18,1,10.0,1.0,"['middleweight', 'light heavyweight', '17 middleweight tournament']",middleweight,1970/08/24,67.63,92.9,73.78,100.0,61.61,63.06,42.95,48.77,48.34,49.8,62.06,58.7,54.94,54.42,44.22,48.3
Thiago Santos,Marreta,Orthodox,29,60.73,96.92,38.21,49.92,64.31,49.37,85.05,7.8,22,11,0,14,10.0,0.0,0.0,24,0,Unranked,1.0,"['light heavyweight', 'middleweight']",middleweight,1984/01/07,81.01,91.96,76.39,100.0,64.8,65.54,32.51,42.52,34.96,42.19,66.92,59.46,52.85,55.12,32.25,59.97
Caio Borralho,The Natural,Southpaw,30,60.48,81.96,49.76,62.41,92.9,31.45,43.19,30.62,17,1,0,7,,,,7,0,Unranked,5.0,['middleweight'],middleweight,1993/01/16,80.71,77.23,89.95,79.95,80.77,74.98,45.17,43.86,53.28,54.05,79.81,58.84,57.83,63.8,69.18,100.0
Jacare Souza,,Orthodox,31,60.41,74.2,58.49,78.48,67.1,27.0,85.27,17.76,26,10,0,9,7.0,0.0,0.0,16,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1979/12/07,70.02,71.91,75.48,79.38,73.92,64.98,56.79,65.64,51.07,67.39,64.9,92.2,70.32,93.48,57.92,64.6
Rousimar Palhares,Toquinho,Orthodox,32,59.99,70.03,54.45,100.0,63.99,25.44,75.58,15.05,19,8,0,8,4.0,0.0,0.0,12,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1980/02/26,63.54,66.3,80.77,69.51,72.41,71.92,68.05,58.69,55.03,57.32,41.05,100.0,100.0,100.0,70.81,70.57
Gerald Meerschaert,GM3,Southpaw,33,59.83,77.9,53.68,86.86,58.89,25.42,93.02,13.88,37,19,0,12,11.0,0.0,0.0,23,0,Unranked,Unranked,['middleweight'],middleweight,1987/12/18,70.25,98.07,68.81,74.46,65.13,59.59,48.5,69.78,44.83,61.97,57.55,89.06,76.96,100.0,48.53,53.3
Gegard Mousasi,,Orthodox,34,59.72,77.37,47.47,62.0,78.15,37.91,69.77,13.53,42,6,2,9,3.0,0.0,0.0,12,0,Unranked,4.0,"['middleweight', 'light heavyweight']",middleweight,1985/08/01,80.15,79.1,77.42,72.81,80.57,78.44,44.57,43.46,52.35,50.57,66.96,59.43,66.8,64.45,57.32,86.64
Andre Petroski,,Switch,35,59.45,72.82,67.71,70.21,73.77,25.39,49.42,32.62,13,5,0,8,3.0,0.0,0.0,11,0,Unranked,Unranked,['middleweight'],middleweight,1991/06/12,71.79,75.15,76.61,67.73,66.5,66.8,66.46,69.13,60.46,75.65,78.77,68.29,69.35,73.56,69.64,83.01
Reinier de Ridder,RdR,Southpaw,36,59.4,78.42,45.37,68.54,87.51,18.79,93.02,21.39,20,2,0,3,,,,3,0,Unranked,5.0,['middleweight'],middleweight,1990/09/07,78.79,67.27,91.66,75.95,63.61,75.83,59.45,41.09,42.21,38.63,74.92,55.82,72.2,75.07,71.07,100.0
Aaron Simpson,A-Train,Orthodox,37,58.81,83.26,70.3,58.72,71.11,22.29,43.19,34.47,12,5,0,7,4.0,0.0,0.0,11,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1974/07/20,81.33,72.56,82.09,97.06,68.74,67.21,70.03,86.53,53.05,76.73,76.05,57.49,56.51,53.29,67.59,72.44
Kevin Holland,Trailblazer,Orthodox,38,58.78,86.55,40.66,77.15,65.55,32.82,74.42,8.45,28,13,0,15,10.0,0.0,1.0,26,0,Unranked,10.0,"['middleweight', 'welterweight', 'catch weight']",middleweight,1992/11/05,83.36,94.07,76.22,92.55,64.11,63.45,34.63,43.52,39.37,46.56,64.6,88.83,64.66,100.0,34.84,70.05
Joaquin Buckley,New Mansa,Southpaw,39,58.76,87.76,41.43,56.66,72.48,37.51,74.0,8.95,21,7,0,11,5.0,0.0,0.0,16,0,Unranked,6.0,"['welterweight', 'middleweight']",middleweight,1994/04/27,76.46,100.0,59.01,100.0,72.83,65.59,37.86,45.09,40.49,40.67,72.83,53.46,51.45,53.66,68.06,78.67
Jared Cannonier,The Killa Gorilla,Switch,40,58.61,89.57,32.68,56.32,66.59,48.94,74.63,6.41,18,8,0,11,8.0,0.0,0.0,19,0,Unranked,2.0,"['middleweight', 'light heavyweight', 'heavyweight']",middleweight,1984/03/16,86.12,99.16,75.78,97.21,70.95,54.33,27.56,31.95,34.27,34.7,70.07,53.46,50.09,53.66,68.06,71.01
Nassourdine Imavov,The Sniper,Orthodox,41,58.43,82.91,34.27,62.13,84.16,39.42,58.14,14.6,16,4,0,8,3.0,0.0,0.0,11,0,Unranked,1.0,"['middleweight', 'light heavyweight']",middleweight,1995/03/01,84.04,96.72,80.21,70.66,75.91,66.54,29.46,34.89,31.57,37.17,79.59,65.43,63.78,52.6,66.72,100.0
Ricardo Almeida,Big Dog,Orthodox,42,57.97,68.95,70.6,71.75,68.94,19.17,58.14,34.36,13,5,0,6,5.0,0.0,0.0,11,0,Unranked,Unranked,"['welterweight', 'middleweight', 'light heavyweight']",middleweight,1976/11/29,64.75,71.28,77.02,62.75,72.91,76.94,74.6,88.71,58.48,81.96,53.63,74.43,69.47,84.72,58.39,72.29
JunYong Park,The Iron Turtle,Orthodox,43,57.82,78.5,54.63,70.05,72.36,28.56,46.51,28.04,19,6,0,9,3.0,0.0,0.0,12,0,Unranked,Unranked,['middleweight'],middleweight,1991/02/27,86.29,85.39,76.02,66.3,69.51,62.34,50.25,57.31,50.38,65.44,68.19,70.33,65.69,85.35,58.83,89.4
Paulo Costa,The Eraser,Orthodox,43,57.82,91.33,35.03,56.32,67.47,40.15,76.74,4.05,14,4,0,6,4.0,0.0,0.0,10,0,Unranked,2.0,"['middleweight', 'light heavyweight']",middleweight,1991/04/21,100.0,98.1,84.25,81.92,67.5,40.12,28.83,29.94,44.44,31.08,80.49,53.46,50.09,53.66,68.06,81.77
Mark Munoz,The Filipino Wrecking Machine,Orthodox,45,57.73,75.91,60.16,56.8,62.66,38.05,54.27,17.23,14,6,0,9,6.0,0.0,0.0,15,0,Unranked,5.0,"['middleweight', 'light heavyweight']",middleweight,1978/02/09,74.98,76.1,79.14,73.43,67.27,66.9,59.87,79.39,46.57,64.23,62.72,74.31,57.27,52.75,42.87,53.75
Eryk Anders,Ya Boi,Southpaw,46,57.7,84.89,61.7,54.2,67.43,24.17,62.01,22.89,17,8,0,9,9.0,0.0,0.0,18,0,Unranked,Unranked,"['middleweight', 'light heavyweight', 'catch weight']",middleweight,1987/04/21,78.25,86.6,75.36,99.35,64.73,56.96,49.72,82.32,44.31,74.23,76.15,54.06,52.03,54.26,56.46,71.88
Rafael Natal,Sapo,Orthodox,47,57.47,79.79,65.85,66.44,64.8,25.5,38.76,21.55,21,9,1,9,8.0,0.0,0.0,17,0,Unranked,12.0,['middleweight'],middleweight,1982/12/25,74.3,81.58,74.41,88.87,67.37,65.42,58.07,87.83,50.44,73.06,71.12,82.46,55.55,61.29,66.45,55.29
Roman Dolidze,,Orthodox,48,57.13,79.24,44.14,61.44,75.08,33.24,62.01,20.94,15,3,0,9,3.0,0.0,0.0,12,0,Unranked,7.0,"['middleweight', 'light heavyweight']",middleweight,1988/07/15,75.42,95.21,66.27,80.06,68.1,64.7,40.14,45.41,43.98,54.1,59.31,65.4,61.09,52.58,66.69,100.0
Rodolfo Vieira,,Orthodox,49,57.08,73.82,48.0,80.47,70.89,15.91,93.02,21.78,10,3,0,5,3.0,0.0,0.0,8,0,Unranked,Unranked,['middleweight'],middleweight,1989/09/25,78.16,68.69,84.68,63.75,64.5,54.85,50.69,54.99,37.05,44.15,85.74,85.43,70.91,100.0,59.61,78.46
Jack Hermansson,The Joker,Orthodox,49,57.08,77.13,44.64,66.98,65.91,38.71,61.31,11.66,24,9,0,11,7.0,0.0,0.0,18,0,Unranked,4.0,['middleweight'],middleweight,1988/06/10,88.88,90.99,69.1,59.56,69.39,58.34,38.55,54.3,36.8,47.36,74.53,61.97,59.45,86.72,59.77,61.37
Murilo Bustamante,,Orthodox,51,57.07,63.41,35.33,69.87,80.93,32.86,100.0,15.98,15,8,1,3,1.0,0.0,0.0,4,2,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1966/07/30,58.41,62.58,59.14,73.51,76.05,75.74,38.21,37.92,33.29,32.76,67.0,68.3,67.97,73.57,69.64,100.0
Gregory Rodrigues,Robocop,Orthodox,52,57.01,92.53,41.28,57.35,71.9,25.39,75.58,12.97,17,6,0,8,3.0,0.0,0.0,11,0,Unranked,Unranked,['middleweight'],middleweight,1992/02/17,94.15,100.0,76.45,96.76,67.03,51.22,40.24,42.72,37.53,39.41,83.39,53.47,54.19,53.67,68.07,85.96
Jacob Malkoun,Mamba,Orthodox,53,56.7,76.73,78.55,57.7,69.18,12.75,40.7,40.44,8,3,0,4,3.0,0.0,0.0,7,0,Unranked,Unranked,['middleweight'],middleweight,1995/08/26,81.1,80.0,83.64,62.18,68.04,70.45,100.0,91.29,65.89,80.28,51.09,53.48,55.56,53.68,68.09,87.14
Chris Leben,The Crippler,Southpaw,54,56.3,77.06,52.5,68.23,60.51,26.48,75.58,16.44,22,11,0,12,10.0,0.0,0.0,22,0,Unranked,Unranked,['middleweight'],middleweight,1980/07/21,72.16,78.08,69.15,88.85,63.56,62.97,44.67,54.28,49.09,66.91,61.51,97.27,60.69,71.55,43.4,54.0
Elias Theodorou,The Spartan,Orthodox,55,55.7,71.95,39.92,56.32,78.29,44.09,40.7,21.86,16,3,0,8,3.0,0.0,0.0,11,1,Unranked,13.0,"['middleweight', 'tuf nations canada vs. australia middleweight tournament']",middleweight,1988/05/31,83.07,75.23,68.12,61.39,69.64,71.84,35.7,45.38,34.89,44.79,69.22,53.46,50.09,53.66,68.06,100.0
Bo Nickal,,Southpaw,56,55.53,74.11,45.11,76.4,79.23,12.66,75.58,17.52,7,1,0,4,1.0,0.0,0.0,5,0,Unranked,15.0,['middleweight'],middleweight,1996/01/14,70.46,64.45,90.87,70.66,71.75,71.6,49.99,37.8,45.44,38.91,84.84,72.33,91.03,73.07,69.17,88.73
Andre Muniz,Sergipano,Southpaw,57,55.38,68.86,60.16,71.75,61.83,23.75,58.14,24.15,24,7,0,6,3.0,0.0,0.0,9,0,Unranked,10.0,['middleweight'],middleweight,1990/02/17,65.12,70.18,77.23,62.92,63.52,67.73,70.36,64.1,57.97,61.79,54.68,74.43,69.47,84.72,58.39,61.38
Omari Akhmedov,Wolverine,Orthodox,58,55.04,71.71,58.37,58.9,67.01,28.7,46.51,18.4,21,6,1,9,6.0,0.0,0.0,15,0,Unranked,11.0,"['middleweight', 'welterweight']",middleweight,1987/10/12,68.42,93.23,56.9,68.29,67.8,64.84,55.73,68.84,52.27,61.79,68.24,59.48,54.26,64.49,57.37,67.16
Kendall Grove,Da Spyder,Orthodox,59,54.71,69.26,30.2,79.59,62.8,41.08,70.1,10.03,23,17,0,7,6.0,0.0,0.0,13,1,Unranked,Unranked,"['middleweight', 'ultimate fighter 3 middleweight tournament']",middleweight,1982/11/12,68.04,65.74,69.18,74.07,65.23,66.36,26.46,27.95,32.99,31.92,62.75,100.0,70.1,68.82,65.15,56.87
David Terrell,The Soul Assassin,Southpaw,60,54.43,75.48,48.94,78.91,54.94,13.33,100.0,3.35,6,2,0,2,1.0,0.0,0.0,3,0,Unranked,Unranked,['middleweight'],middleweight,1978/01/09,70.7,64.3,95.83,71.09,52.05,65.53,74.92,43.27,53.86,41.29,40.24,62.93,100.0,63.39,68.73,61.94
Dan Miller,,Orthodox,61,54.39,68.45,47.73,86.03,62.56,19.26,69.77,16.04,14,8,0,6,7.0,0.0,0.0,13,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1981/06/30,62.6,79.19,61.12,70.89,62.57,63.15,45.29,48.17,50.64,51.56,60.48,100.0,74.67,90.2,68.13,64.04
Krzysztof Jotko,,Southpaw,61,54.39,75.44,52.12,52.38,70.07,35.67,29.59,20.32,24,6,0,11,6.0,0.0,0.0,17,0,Unranked,9.0,['middleweight'],middleweight,1989/08/19,68.47,100.0,64.71,68.25,68.81,68.65,43.53,55.62,45.9,61.56,74.76,58.7,52.18,54.42,44.22,68.06
Alan Belcher,The Talent,Orthodox,63,54.23,73.57,27.31,70.71,69.32,33.38,85.27,12.43,18,8,0,9,6.0,0.0,0.0,15,0,Unranked,9.0,"['middleweight', 'catch weight', 'light heavyweight']",middleweight,1984/04/24,69.33,81.19,66.91,76.85,72.88,64.34,23.78,26.97,25.89,31.39,65.42,74.45,65.22,84.75,58.41,74.63
Uriah Hall,Prime Time,Orthodox,64,54.01,83.78,25.84,57.34,64.46,37.13,86.05,4.1,18,11,0,10,9.0,0.0,0.0,19,0,Unranked,8.0,"['middleweight', 'ultimate fighter 17 middleweight tournament']",middleweight,1984/07/31,78.41,69.48,78.38,100.0,67.53,57.84,22.71,26.0,26.71,25.35,68.42,57.46,51.07,53.27,67.56,64.05
Keith Rockel,Rock,Orthodox,65,53.79,74.77,57.34,74.06,60.42,3.17,93.02,30.44,12,4,1,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,,59.65,65.08,100.0,66.27,67.69,73.87,69.59,42.85,63.6,45.44,72.9,59.29,100.0,64.3,57.19,27.23
Edmen Shahbazyan,The Golden Boy,Orthodox,65,53.79,82.21,37.04,60.27,61.59,30.16,75.58,11.1,15,5,0,8,5.0,0.0,0.0,13,0,Unranked,9.0,['middleweight'],middleweight,1997/11/20,82.13,73.0,77.27,96.44,61.16,58.46,35.72,38.77,35.34,37.0,68.01,63.54,56.62,64.0,56.93,58.73
Andrew Sanchez,El Dirte,Orthodox,67,53.65,77.74,54.51,56.32,56.15,34.7,37.21,28.77,13,7,0,5,5.0,0.0,0.0,10,1,Unranked,Unranked,"['middleweight', 'ultimate fighter 23 light heavyweight tournament']",middleweight,1988/04/08,84.58,79.26,69.58,77.54,60.78,46.01,50.84,60.03,44.83,57.41,79.7,53.46,50.09,53.66,68.06,38.11
Brad Tavares,,Orthodox,68,53.6,80.33,43.46,56.32,68.93,34.61,31.98,11.91,21,11,0,16,10.0,0.0,0.0,26,0,Unranked,8.0,['middleweight'],middleweight,1987/12/21,72.75,100.0,66.14,78.71,68.26,61.99,33.93,51.29,35.42,50.84,75.63,53.46,50.09,53.66,68.06,69.84
Tom Lawlor,Filthy,Southpaw,69,53.52,73.27,49.65,64.26,66.41,19.17,69.77,24.08,10,6,0,6,5.0,0.0,0.0,11,0,Unranked,15.0,"['middleweight', 'light heavyweight']",middleweight,1983/05/15,67.88,79.66,68.29,77.26,71.4,67.35,49.52,55.42,42.81,54.94,64.19,61.35,73.28,76.19,46.21,62.7
Francis Carmont,Limitless,Orthodox,70,52.79,68.37,43.78,67.8,75.34,23.75,46.51,26.35,25,12,0,6,3.0,0.0,0.0,9,0,Unranked,7.0,['middleweight'],middleweight,1981/10/11,66.21,70.37,69.21,67.69,72.01,74.52,41.16,44.42,39.89,47.9,72.43,68.32,59.63,73.59,69.66,82.4
Bartosz Fabinski,The Butcher,Orthodox,71,52.64,75.87,87.21,48.9,53.93,9.58,23.26,47.52,15,5,0,3,3.0,0.0,0.0,6,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1986/04/26,69.29,68.16,100.0,65.18,56.62,66.05,100.0,74.22,83.07,84.44,65.7,55.44,51.95,55.65,32.56,27.36
Makhmud Muradov,,Orthodox,72,52.57,77.11,49.56,55.21,76.3,12.75,58.14,11.33,26,8,0,4,3.0,0.0,0.0,7,0,Unranked,Unranked,['middleweight'],middleweight,1990/02/08,84.4,75.79,70.11,78.13,75.07,68.75,53.2,46.07,54.38,42.28,75.49,58.06,52.97,53.82,56.0,85.89
Tim Boetsch,The Barbarian,Orthodox,73,52.35,84.68,43.81,48.72,56.95,29.12,63.95,9.06,21,13,0,12,12.0,0.0,0.0,24,0,Unranked,9.0,"['middleweight', 'light heavyweight']",middleweight,1981/01/28,72.23,90.66,77.02,98.81,65.56,60.72,38.95,53.24,38.92,46.6,61.94,69.07,63.1,55.53,7.18,39.58
Tim Credeur,,Orthodox,74,52.33,68.59,43.61,76.09,66.04,9.54,93.02,6.57,12,4,0,3,2.0,0.0,0.0,5,0,Unranked,Unranked,['middleweight'],middleweight,1977/07/09,77.97,68.22,55.99,72.17,70.32,63.4,36.61,36.63,64.11,38.08,62.52,82.84,93.2,61.57,66.76,67.93
Alessio Sakara,Legionarius,Orthodox,75,52.23,78.74,53.42,51.37,58.25,19.35,69.77,9.72,19,11,0,6,9.0,0.0,0.0,15,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1981/09/02,84.24,68.89,76.23,85.61,67.36,61.57,52.86,46.55,64.14,51.55,63.3,54.7,51.25,54.91,44.62,40.76
Bruno Silva,Bulldog,Orthodox,76,52.21,89.03,37.48,55.63,54.94,19.59,93.02,10.02,23,13,2,8,11.0,0.0,1.0,20,0,Unranked,Unranked,"['flyweight', 'middleweight', 'bantamweight']",middleweight,1990/03/16,79.07,100.0,73.78,100.0,57.03,47.26,32.52,47.83,30.56,38.89,68.32,56.06,54.91,65.83,45.73,47.14
