name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Merab Dvalishvili,The Machine,Orthodox,1,83.5,75.35,100.0,64.77,84.58,99.6,33.99,72.03,20,4,0,13,2.0,0.0,0.0,15,3,2.0,0.0,"['bantamweight', 'catch weight']",bantamweight,1991/01/10,70.94,100.0,62.4,60.2,70.35,76.34,100.0,100.0,64.93,100.0,79.55,81.3,57.08,66.23,54.48,100.0
Aljamain Sterling,Funk Master,Orthodox,2,81.27,77.4,82.08,86.44,76.6,94.99,47.97,52.13,24,5,0,16,5.0,0.0,0.0,21,4,6.0,0.0,"['bantamweight', 'catch weight', 'featherweight']",bantamweight,1989/07/31,75.44,96.22,80.3,57.64,72.69,77.62,67.55,100.0,56.66,100.0,58.7,100.0,63.58,100.0,70.49,97.4
TJ Dillashaw,,Orthodox,3,77.92,88.29,54.18,70.65,76.7,100.0,73.16,31.21,18,5,0,13,5.0,0.0,0.0,18,5,3.0,0.0,"['bantamweight', 'ultimate fighter 14 bantamweight tournament', 'flyweight']",bantamweight,1986/02/07,83.57,92.24,65.9,100.0,77.93,67.57,44.85,62.12,43.17,69.4,75.5,90.08,61.2,64.69,66.63,85.79
Petr Yan,No Mercy,Switch,4,72.47,96.23,50.38,58.88,83.56,80.86,51.16,27.77,18,5,0,10,4.0,0.0,0.0,14,2,9.0,0.0,"['bantamweight', 'interim bantamweight']",bantamweight,1993/02/11,87.14,86.79,89.01,100.0,74.87,65.27,43.26,52.74,48.38,56.07,82.19,59.11,54.52,54.07,67.82,100.0
Renan Barao,The Baron,Orthodox,5,70.35,74.31,47.71,76.91,67.52,88.61,68.99,24.35,34,9,0,9,8.0,0.0,0.0,17,4,3.0,0.0,"['bantamweight', 'featherweight', 'interim bantamweight', 'catch weight']",bantamweight,1987/01/31,68.89,93.51,55.88,78.96,67.43,61.64,40.12,51.51,42.86,53.37,78.92,79.55,62.22,94.32,71.56,62.1
Ricky Simon,,Orthodox,6,67.6,76.86,83.53,75.51,74.85,36.5,58.14,52.07,22,6,0,10,5.0,0.0,0.0,15,0,Unranked,9.0,"['bantamweight', 'featherweight']",bantamweight,1992/08/31,64.91,82.49,71.04,89.0,76.35,65.66,87.7,100.0,62.88,94.36,74.42,74.43,60.37,95.09,72.15,82.97
Marlon Vera,Chito,Switch,7,67.31,100.0,36.07,88.39,71.63,51.33,81.4,15.79,23,10,1,15,9.0,0.0,0.0,24,0,Unranked,3.0,"['bantamweight', 'featherweight', 'catch weight']",bantamweight,1992/12/02,73.72,100.0,75.39,100.0,61.95,55.36,29.01,35.88,35.57,42.02,75.4,100.0,63.9,100.0,69.57,93.81
Urijah Faber,The California Kid,Orthodox,8,67.07,74.12,51.5,94.47,73.87,52.73,74.63,29.05,35,11,0,11,7.0,0.0,0.0,18,0,13.0,1.0,"['bantamweight', 'interim bantamweight', 'featherweight']",bantamweight,1979/05/14,61.79,82.26,64.3,88.13,79.62,72.84,43.45,65.66,41.95,62.79,64.99,100.0,66.72,100.0,72.64,78.03
Sean O'Malley,Suga,Switch,9,66.7,94.53,19.35,58.31,77.68,85.53,72.09,1.67,18,3,0,10,4.0,0.0,0.0,14,2,5.0,0.0,['bantamweight'],bantamweight,1994/10/24,99.83,77.02,100.0,99.52,76.47,68.86,16.93,18.71,22.18,17.62,68.92,69.45,56.33,53.69,53.77,96.47
Dominick Cruz,The Dominator,Orthodox,10,66.1,67.69,49.49,58.88,79.29,85.35,33.22,21.3,24,4,0,7,3.0,0.0,0.0,10,4,2.0,0.0,['bantamweight'],bantamweight,1985/03/09,68.26,91.48,50.27,60.75,88.35,72.61,48.43,60.56,43.67,46.02,77.13,59.11,54.52,54.07,67.82,79.07
Cory Sandhagen,,Switch,11,65.57,84.3,48.73,63.95,76.8,55.97,74.63,32.19,18,5,0,11,4.0,0.0,0.0,15,0,Unranked,2.0,"['bantamweight', 'catch weight', 'interim bantamweight', 'featherweight']",bantamweight,1992/04/20,78.66,100.0,67.93,77.83,70.14,69.69,41.21,52.44,42.82,62.53,69.7,76.49,57.57,66.8,54.95,97.67
Montel Jackson,Quik,Southpaw,12,65.12,91.59,65.5,65.36,86.99,28.51,54.27,54.23,15,2,0,9,2.0,0.0,0.0,11,0,Unranked,14.0,['bantamweight'],bantamweight,1992/04/24,71.74,72.68,90.07,100.0,79.13,84.12,66.8,61.01,66.56,75.22,72.12,65.9,59.07,67.22,69.25,100.0
Rani Yahya,,Orthodox,13,64.74,59.81,81.24,100.0,68.18,29.87,60.83,58.1,28,12,1,13,8.0,0.0,0.0,21,0,Unranked,13.0,"['bantamweight', 'featherweight']",bantamweight,1984/09/12,54.57,61.69,62.57,60.41,59.3,76.88,71.13,100.0,58.57,100.0,51.02,100.0,76.95,100.0,71.11,85.52
Umar Nurmagomedov,,Orthodox,14,64.2,79.96,52.77,69.05,88.11,40.01,65.12,55.46,18,1,0,6,1.0,0.0,0.0,7,0,Unranked,2.0,"['bantamweight', 'featherweight']",bantamweight,1996/01/03,78.91,82.5,92.02,66.42,76.97,79.36,55.37,54.59,46.24,56.41,78.05,62.48,59.98,82.04,71.69,100.0
Kyung Ho Kang,Mr. Perfect,Orthodox,15,62.12,77.69,63.49,84.23,75.15,25.53,58.14,57.84,19,11,0,8,5.0,0.0,1.0,14,0,Unranked,Unranked,"['bantamweight', 'catch weight']",bantamweight,1987/09/09,66.2,87.02,75.04,82.5,66.47,69.18,55.52,61.74,59.49,84.22,71.56,91.52,66.1,100.0,71.96,93.39
John Lineker,Hands of Stone,Orthodox,16,61.74,93.9,32.1,64.8,77.34,49.78,63.95,8.8,31,9,0,12,4.0,0.0,0.0,16,0,Unranked,2.0,"['bantamweight', 'flyweight']",bantamweight,1990/06/12,86.46,94.81,64.75,100.0,71.27,63.76,27.29,29.82,38.4,30.87,72.9,76.49,60.95,66.8,54.95,100.0
Cody Garbrandt,No Love,Orthodox,17,61.23,85.1,23.04,54.97,64.35,76.08,76.74,6.6,14,7,0,9,7.0,0.0,0.0,16,1,5.0,0.0,"['bantamweight', 'catch weight', 'flyweight']",bantamweight,1991/07/07,64.83,86.97,63.78,100.0,68.95,62.25,20.58,25.06,21.22,21.38,73.68,54.82,54.53,55.22,55.31,52.53
John Dodson,The Magician,Orthodox,18,60.58,86.15,23.73,57.76,77.15,60.97,72.09,8.35,22,12,0,10,7.0,0.0,0.0,17,1,Unranked,1.0,"['bantamweight', 'flyweight', 'ultimate fighter 14 bantamweight tournament']",bantamweight,1984/09/26,68.11,85.29,65.68,100.0,76.54,66.84,20.41,26.07,21.99,22.66,78.08,54.16,53.88,54.56,68.43,87.14
Raoni Barcelos,,Orthodox,19,60.27,85.37,52.24,71.55,77.89,28.61,54.27,43.41,20,5,0,9,4.0,0.0,0.0,13,0,Unranked,15.0,"['bantamweight', 'featherweight']",bantamweight,1987/05/01,83.9,82.04,84.83,90.71,76.31,61.84,47.74,60.43,42.46,58.78,80.92,72.69,62.41,80.64,70.46,92.49
Rinya Nakamura,Hybred,Southpaw,20,59.52,73.02,57.23,65.34,87.99,28.19,46.51,83.57,9,1,0,3,1.0,0.0,0.0,4,1,Unranked,Unranked,"['bantamweight', 'road to  1 bantamweight tournament']",bantamweight,1995/03/23,70.42,59.31,86.62,75.73,80.86,80.51,55.75,43.76,67.7,55.27,86.86,73.7,68.5,52.86,66.3,100.0
Song Yadong,Kung Fu Kid,Orthodox,21,58.8,84.51,33.83,63.68,76.86,44.28,61.31,21.34,22,8,1,11,4.0,0.0,0.0,15,0,Unranked,5.0,"['bantamweight', 'featherweight']",bantamweight,1997/12/02,78.95,90.54,68.84,99.71,68.99,65.1,28.09,32.54,33.59,38.63,75.16,60.89,56.16,67.82,69.86,98.19
Brett Johns,The Pikey,Orthodox,22,58.52,69.03,71.05,74.36,76.25,15.86,51.16,89.03,17,2,0,5,2.0,0.0,0.0,7,0,Unranked,13.0,['bantamweight'],bantamweight,1992/02/21,65.65,69.1,80.35,61.02,66.55,66.94,83.64,71.55,63.41,80.25,68.18,82.67,66.0,79.39,69.38,100.0
Rob Font,,Orthodox,23,58.15,87.16,30.93,65.89,71.41,44.38,63.95,12.82,22,8,0,12,7.0,0.0,0.0,19,0,Unranked,3.0,"['catch weight', 'bantamweight']",bantamweight,1987/06/25,89.1,82.34,75.12,100.0,71.52,67.09,27.61,34.82,30.98,33.85,58.98,86.07,57.73,65.7,54.05,88.05
Mario Bautista,,Switch,24,57.93,80.17,38.21,74.98,76.48,36.36,51.16,30.77,16,2,0,10,2.0,0.0,0.0,12,0,Unranked,8.0,['bantamweight'],bantamweight,1993/07/01,92.42,85.84,77.66,64.75,69.8,62.46,36.07,40.05,35.09,41.85,72.97,80.4,66.43,95.33,57.76,100.0
Bryan Caraway,Kid Lightning,Orthodox,25,57.48,61.45,49.36,81.74,70.87,33.14,69.77,51.37,21,9,0,6,4.0,0.0,0.0,10,0,Unranked,3.0,"['bantamweight', 'featherweight']",bantamweight,1984/08/04,58.67,76.59,53.38,57.16,64.79,65.34,46.85,60.71,37.58,53.92,75.61,75.93,67.61,100.0,73.61,77.74
Erik Perez,Goyito,Orthodox,26,57.47,70.38,56.44,60.34,82.81,26.87,53.15,50.31,17,6,0,7,2.0,0.0,0.0,9,0,Unranked,9.0,['bantamweight'],bantamweight,1989/11/19,67.63,70.28,65.57,78.04,84.29,78.06,59.44,52.72,56.87,60.81,71.84,56.5,58.55,69.3,57.01,97.04
Ronnie Lawrence,The Heat,Switch,27,56.73,77.65,71.61,58.33,77.48,6.37,58.14,55.5,8,2,0,2,1.0,0.0,1.0,4,0,Unranked,Unranked,['bantamweight'],bantamweight,1992/06/13,66.94,68.15,94.1,81.41,63.67,81.07,100.0,58.01,81.15,61.43,60.23,54.17,56.14,54.57,68.44,100.0
Jonathan Martinez,Dragon,Southpaw,28,56.16,93.21,31.31,58.04,74.09,36.5,51.16,25.8,19,6,0,10,5.0,0.0,0.0,15,0,Unranked,10.0,"['bantamweight', 'featherweight']",bantamweight,1994/04/20,76.36,100.0,76.57,100.0,69.97,63.92,25.68,29.38,31.13,37.02,72.06,54.16,55.01,54.56,68.43,90.41
Iuri Alcantara,Marajo,Southpaw,29,56.07,73.3,47.84,71.0,67.43,31.44,58.14,21.26,35,10,0,10,8.0,0.0,0.0,18,0,Unranked,7.0,"['bantamweight', 'featherweight']",bantamweight,1980/08/04,65.31,66.54,75.2,86.15,56.87,70.56,42.96,45.56,54.14,52.09,65.18,83.5,64.36,80.19,55.96,77.11
Kyler Phillips,The Matrix,Orthodox,30,56.03,77.55,46.54,65.36,82.6,23.7,46.51,36.21,12,3,0,6,2.0,0.0,0.0,8,0,Unranked,10.0,['bantamweight'],bantamweight,1995/06/12,83.96,87.13,69.36,69.76,77.18,69.59,47.61,45.92,47.16,45.41,76.72,65.9,59.07,67.22,69.25,100.0
Michael McDonald,Mayday,Orthodox,31,55.96,73.74,35.34,69.91,64.59,40.11,76.74,9.4,17,4,0,6,3.0,0.0,0.0,9,0,Unranked,2.0,"['bantamweight', 'interim bantamweight']",bantamweight,1991/01/15,64.42,69.41,69.79,91.35,67.12,69.34,33.01,32.35,45.09,32.37,60.08,84.36,71.99,81.02,42.28,61.81
Raphael Assuncao,,Orthodox,32,55.44,69.1,44.04,59.22,72.21,44.38,40.7,20.73,28,10,0,12,7.0,0.0,0.0,19,0,Unranked,2.0,"['bantamweight', 'featherweight']",bantamweight,1982/07/19,69.25,64.12,69.74,73.29,80.19,71.39,39.04,49.8,40.08,46.86,72.63,67.5,58.17,68.85,42.36,64.63
Farid Basharat,Ferocious,Orthodox,33,55.3,74.84,49.44,65.64,93.29,12.61,40.7,70.05,13,0,0,4,,,,4,0,Unranked,Unranked,"['featherweight', 'bantamweight']",bantamweight,1997/08/02,81.75,62.46,92.33,62.82,77.34,78.11,57.63,46.68,46.3,46.68,81.07,65.89,60.2,67.22,69.24,100.0
Jack Shore,Tank,Orthodox,34,55.0,78.31,51.55,71.62,66.58,19.07,58.14,48.26,17,3,0,6,3.0,0.0,0.0,9,0,Unranked,14.0,"['featherweight', 'bantamweight']",bantamweight,1995/02/06,75.45,63.47,98.3,76.02,64.68,71.36,54.42,53.89,45.65,54.51,69.42,81.39,64.86,96.51,43.73,60.86
Pedro Munhoz,The Young Punisher,Orthodox,35,54.78,88.22,20.06,78.58,70.92,31.58,65.12,8.13,20,10,0,10,11.0,0.0,1.0,22,0,Unranked,4.0,['bantamweight'],bantamweight,1986/09/07,81.78,100.0,62.56,94.77,69.63,48.35,16.68,23.85,16.64,19.74,80.48,89.64,61.29,92.9,70.49,85.23
Brady Hiestand,Bam Bam,Orthodox,36,54.58,68.56,57.87,69.0,75.35,9.49,69.77,91.97,9,2,0,3,1.0,0.0,0.0,4,0,Unranked,Unranked,['bantamweight'],bantamweight,1999/04/30,65.28,63.62,83.29,62.05,64.14,68.34,73.82,56.71,55.33,59.18,60.61,75.75,65.94,66.16,68.15,100.0
Tony Gravely,,Orthodox,37,52.99,78.34,68.33,55.82,53.99,12.8,58.14,64.99,23,9,0,4,4.0,0.0,0.0,8,0,Unranked,Unranked,['bantamweight'],bantamweight,1991/09/28,74.53,74.95,78.88,85.01,48.01,56.67,84.03,77.18,57.15,71.6,59.36,54.81,57.94,55.22,55.3,51.91
Takeya Mizugaki,,Orthodox,38,52.98,68.46,54.4,56.08,63.8,34.88,31.98,42.4,21,11,2,8,6.0,0.0,0.0,14,0,Unranked,5.0,['bantamweight'],bantamweight,1983/12/16,70.24,63.18,61.58,78.84,66.39,65.05,46.64,51.0,56.56,66.09,67.87,59.76,55.12,54.67,54.76,55.89
Manny Bermudez,The Bermudez Triangle,Orthodox,39,52.19,76.5,42.77,78.18,56.89,9.54,93.02,33.87,14,2,0,3,2.0,0.0,0.0,5,0,Unranked,Unranked,"['catch weight', 'featherweight', 'bantamweight']",bantamweight,1994/07/16,69.33,62.77,100.0,70.16,52.38,71.15,53.51,40.8,51.43,43.29,36.08,58.89,96.36,98.06,59.42,67.95
Marcus McGhee,The Maniac,Orthodox,40,52.13,81.19,16.55,63.98,97.2,12.61,75.58,8.22,10,1,0,4,,,,4,0,Unranked,12.0,"['bantamweight', 'catch weight']",bantamweight,1990/05/07,95.51,70.64,79.23,79.38,85.06,75.96,14.29,14.79,16.79,14.47,91.38,55.78,61.27,68.41,70.47,100.0
Davey Grant,Dangerous,Orthodox,41,52.07,80.98,35.44,54.77,62.24,29.39,70.1,23.93,16,7,0,7,6.0,0.0,0.0,13,0,Unranked,Unranked,"['bantamweight', 'ultimate fighter 18 bantamweight tournament']",bantamweight,1985/12/18,84.49,87.47,70.02,81.94,64.51,61.65,32.02,36.25,35.75,38.25,64.58,58.22,60.33,71.41,29.11,58.22
Da'Mon Blackshear,The Monster,Switch,42,51.73,70.84,33.81,80.86,66.59,15.95,79.07,29.93,17,7,1,5,4.0,0.0,0.0,9,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/08/12,83.28,62.13,76.37,61.58,61.76,61.36,32.36,33.26,32.83,35.0,71.12,84.54,74.45,93.5,70.94,72.12
Chris Gutierrez,El Guapo,Orthodox,43,51.66,90.5,16.29,56.08,80.07,31.78,44.19,7.8,22,6,2,10,4.0,0.0,0.0,14,0,Unranked,12.0,"['featherweight', 'bantamweight', 'catch weight']",bantamweight,1991/04/22,81.38,89.67,94.22,96.73,79.84,73.97,14.06,16.25,15.98,16.18,72.39,59.76,55.12,54.67,54.76,94.09
Said Nurmagomedov,,Orthodox,44,51.61,71.66,18.64,80.57,78.48,22.24,73.09,11.85,18,4,0,7,3.0,0.0,0.0,10,0,Unranked,12.0,"['bantamweight', 'flyweight']",bantamweight,1992/04/05,69.28,75.47,75.99,65.91,69.35,76.96,17.69,21.68,16.02,17.97,68.42,89.61,69.34,92.87,70.46,99.18
SuYoung You,Yoo-Jitsu,Orthodox,45,51.2,63.23,51.63,60.0,98.04,6.28,23.26,87.42,15,3,0,2,,,,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1995/12/11,57.23,60.81,73.26,61.61,95.69,87.28,66.79,43.71,53.86,45.24,73.32,59.12,58.97,54.08,67.83,100.0
Alejandro Perez,Turbo,Orthodox,46,51.18,65.75,17.74,63.12,71.98,44.19,65.12,9.38,23,9,1,8,5.0,0.0,0.0,13,1,Unranked,12.0,"['featherweight', 'bantamweight', 'ultimate fighter latin america bantamweight tournament']",bantamweight,1989/09/02,67.36,76.62,55.5,63.51,74.85,68.25,15.81,18.66,16.57,17.4,70.53,71.6,58.07,67.38,55.43,74.29
Cody Stamann,The Spartan,Orthodox,47,50.94,76.95,49.29,49.4,64.03,27.15,33.22,32.25,21,8,1,7,8.0,0.0,0.0,15,0,Unranked,9.0,"['bantamweight', 'catch weight', 'featherweight']",bantamweight,1989/11/09,75.13,91.36,71.94,69.37,70.96,60.91,45.55,56.48,42.81,53.99,71.01,56.42,56.13,56.84,28.21,53.24
Jose Quinonez,Teco,Southpaw,48,50.62,74.47,46.28,63.13,62.04,22.96,37.21,35.4,9,5,0,5,4.0,0.0,0.0,9,0,Unranked,Unranked,"['bantamweight', 'ultimate fighter latin america bantamweight tournament']",bantamweight,1990/07/28,71.77,74.44,73.44,78.23,76.24,66.92,50.0,47.5,47.6,48.48,54.74,66.63,62.01,67.97,55.91,50.26
Vinicius Oliveira,LokDog,Switch,49,50.59,73.09,37.88,58.61,89.74,9.44,46.51,41.79,22,3,0,3,,,,3,0,Unranked,12.0,['bantamweight'],bantamweight,1995/11/30,83.37,71.35,71.57,66.08,66.4,76.66,37.66,33.1,43.9,33.85,79.07,54.17,57.26,54.57,68.44,100.0
Brian Kelleher,Boom,Switch,50,50.57,74.05,45.01,63.63,52.15,22.74,66.86,27.82,24,16,0,8,9.0,0.0,0.0,17,0,Unranked,15.0,"['bantamweight', 'featherweight']",bantamweight,1986/08/19,65.4,93.16,63.63,74.0,59.9,53.87,41.8,45.46,43.45,52.56,60.87,84.92,68.91,100.0,0.0,33.96
Nathan Fletcher,,Orthodox,51,50.05,75.07,36.35,64.54,71.88,3.17,93.02,51.07,9,2,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1998/01/03,74.42,59.66,100.0,63.98,74.01,78.02,45.62,33.45,36.63,32.63,60.1,55.76,63.55,68.39,70.45,75.39
Daniel Marcos,Soncora,Orthodox,52,50.03,81.32,29.94,57.76,86.94,12.7,40.7,27.22,17,1,0,4,2.0,0.0,0.0,6,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/03/07,85.07,82.91,85.35,71.95,79.96,67.52,26.74,27.45,32.08,28.52,82.62,54.16,53.88,54.56,68.43,100.0
Eddie Wineland,,Orthodox,53,50.0,76.06,18.18,58.04,60.95,34.59,88.37,4.0,24,16,1,6,10.0,0.0,0.0,16,0,Unranked,4.0,"['bantamweight', 'interim bantamweight']",bantamweight,1984/06/26,66.7,88.26,46.47,100.0,78.82,59.34,15.43,17.65,18.52,16.57,72.54,54.16,55.01,54.56,68.43,33.1
Jimmie Rivera,El Terror,Orthodox,54,49.99,74.36,22.4,58.88,76.19,36.31,33.22,11.52,23,5,0,7,4.0,0.0,0.0,11,0,Unranked,3.0,"['featherweight', 'bantamweight']",bantamweight,1989/06/29,72.57,86.84,63.02,75.01,74.62,64.13,19.79,23.18,20.56,20.86,82.61,59.11,54.52,54.07,67.82,83.41
Brad Katona,Superman,Orthodox,55,49.91,74.31,43.97,57.76,59.9,31.54,23.26,52.91,16,5,0,4,5.0,0.0,0.0,9,1,Unranked,Unranked,"['bantamweight', 'ultimate fighter 27 featherweight tournament']",bantamweight,1991/12/19,85.32,62.75,86.84,62.33,58.03,56.26,41.62,46.42,39.77,51.16,65.34,54.16,53.88,54.56,68.43,59.98
Guangyou Ning,Smasher,Southpaw,56,49.28,63.48,31.52,59.44,72.89,25.07,65.12,40.89,5,4,1,2,2.0,0.0,0.0,4,1,Unranked,Unranked,"['bantamweight', 'ultimate fighter china featherweight tournament', 'featherweight']",bantamweight,1981/12/15,63.81,61.21,67.88,61.02,73.95,76.46,29.47,28.66,35.89,30.95,65.82,59.11,56.75,54.08,67.82,75.33
Marlon Moraes,Magic,Orthodox,57,49.08,75.02,24.34,63.41,48.72,37.08,72.09,6.13,23,10,1,5,6.0,0.0,0.0,11,0,Unranked,1.0,['bantamweight'],bantamweight,1988/04/26,69.22,76.12,65.28,89.46,59.06,53.51,23.28,24.18,27.35,23.31,53.79,55.78,58.97,68.42,70.48,28.52
Mitch Gagnon,,Southpaw,58,48.85,72.07,26.25,80.3,64.2,12.8,75.58,29.39,12,5,0,4,4.0,0.0,0.0,8,0,Unranked,13.0,['bantamweight'],bantamweight,1984/10/10,65.71,65.61,76.82,80.14,70.62,70.98,24.8,26.87,24.21,27.6,64.24,100.0,76.62,91.92,41.65,50.96
Daniel Santos,Willycat,Orthodox,59,48.67,70.68,41.6,57.76,77.45,9.49,46.51,63.9,13,2,0,3,1.0,0.0,0.0,4,0,Unranked,Unranked,"['featherweight', 'bantamweight', 'catch weight']",bantamweight,1995/03/12,80.77,72.04,64.63,65.28,64.48,59.37,45.98,39.79,39.45,40.51,77.08,54.16,53.88,54.56,68.43,100.0
John Castaneda,Sexi Mexi,Switch,60,48.62,80.91,34.06,62.85,63.95,12.8,58.14,30.48,21,8,0,4,4.0,0.0,0.0,8,0,Unranked,Unranked,"['bantamweight', 'catch weight', 'featherweight']",bantamweight,1991/12/18,80.09,76.44,82.05,85.06,63.13,55.58,32.93,33.96,33.11,34.21,71.97,55.8,56.67,68.44,70.5,65.12
Johnny Befightsord,Brutal,Orthodox,61,48.42,78.83,42.62,52.18,56.34,6.46,93.02,40.41,21,13,1,2,4.0,0.0,0.0,6,0,Unranked,Unranked,['bantamweight'],bantamweight,1983/01/06,81.7,71.3,82.66,79.67,68.82,69.48,42.0,36.64,50.07,42.66,58.95,55.56,55.27,55.97,41.92,28.11
Victor Henry,La Mangosta,Switch,62,48.37,88.78,30.02,57.49,70.33,12.75,40.7,28.33,25,7,0,4,3.0,0.0,0.0,7,0,Unranked,Unranked,['bantamweight'],bantamweight,1987/05/04,100.0,91.73,84.24,76.82,57.98,55.88,27.07,27.79,31.2,29.64,78.83,64.66,56.85,54.18,54.26,88.63
Brad Pickett,One Punch,Orthodox,63,48.33,64.69,50.56,56.99,49.74,25.53,51.16,32.31,25,14,0,5,9.0,0.0,0.0,14,0,Unranked,5.0,"['catch weight', 'bantamweight', 'flyweight']",bantamweight,1978/09/24,65.71,64.55,51.21,77.29,60.15,52.64,50.21,54.18,48.07,55.88,58.89,68.41,61.32,69.78,28.45,27.27
Scott Jorgensen,Young Guns,Orthodox,64,48.22,68.64,50.13,57.85,51.99,17.66,58.14,32.58,15,12,0,4,8.0,0.0,0.0,12,0,Unranked,7.0,"['bantamweight', 'flyweight']",bantamweight,1982/09/17,66.98,80.61,63.17,63.8,71.51,59.01,50.69,53.73,48.06,53.73,57.74,68.38,64.82,69.76,28.44,19.7
Douglas Silva de Andrade,D Silva,Orthodox,65,48.07,76.61,25.23,62.0,66.83,22.38,53.15,10.18,29,6,0,7,6.0,0.0,0.0,13,0,Unranked,14.0,"['bantamweight', 'featherweight', 'catch weight']",bantamweight,1985/06/22,70.04,80.44,61.58,94.38,68.35,62.27,21.87,24.31,27.3,24.29,70.83,66.65,57.44,67.99,55.93,65.86
Taylor Lapilus,Double Impact,Southpaw,66,48.04,76.38,21.69,59.44,84.26,19.03,34.88,23.21,21,4,0,6,2.0,0.0,0.0,8,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1992/04/08,81.22,73.07,78.52,72.72,79.32,75.2,18.23,19.99,22.15,22.41,76.85,59.11,56.75,54.08,67.82,100.0
Francisco Rivera,Cisco,Orthodox,67,47.59,78.21,32.59,51.09,64.23,12.94,75.58,5.48,11,7,0,4,6.0,0.0,1.0,11,0,Unranked,Unranked,['bantamweight'],bantamweight,1981/10/08,74.17,85.21,65.6,87.85,80.86,64.98,29.7,29.93,40.23,28.34,66.08,56.35,63.06,56.77,28.18,45.0
Cody Gibson,The Renegade,Orthodox,68,47.39,74.37,41.27,59.51,56.46,9.72,69.77,39.7,22,11,0,3,6.0,0.0,0.0,9,0,Unranked,Unranked,['bantamweight'],bantamweight,1987/09/11,69.3,87.65,70.81,69.72,63.13,62.45,40.82,42.01,38.58,44.02,64.08,62.39,63.41,69.49,42.75,36.17
Aiemann Zahabi,,Orthodox,69,47.36,75.94,9.65,57.76,84.01,26.87,43.19,8.54,13,2,0,7,2.0,0.0,0.0,9,0,Unranked,10.0,"['bantamweight', 'featherweight']",bantamweight,1987/11/19,80.86,66.53,76.53,79.84,91.07,64.61,8.33,9.42,8.64,9.38,80.85,54.16,53.88,54.56,68.43,99.51
Miles Johns,Chapo,Orthodox,70,47.25,71.01,26.65,54.97,77.78,19.12,46.51,28.83,15,3,0,6,3.0,0.0,1.0,10,0,Unranked,Unranked,"['featherweight', 'bantamweight']",bantamweight,1994/03/30,67.58,72.68,71.68,72.09,83.84,72.24,23.28,29.12,22.48,28.21,76.06,54.82,54.53,55.22,55.31,78.98
Casey Kenney,,Southpaw,71,46.98,72.4,27.95,63.7,74.54,15.91,37.21,24.65,16,4,1,5,3.0,0.0,0.0,8,0,Unranked,14.0,"['bantamweight', 'catch weight']",bantamweight,1991/03/20,78.34,89.42,64.85,56.99,74.21,60.59,26.27,27.76,28.34,28.5,69.67,55.78,60.12,68.42,70.48,93.69
George Roop,,Orthodox,72,46.68,67.95,47.1,56.08,53.67,16.14,51.16,37.71,15,13,1,5,8.0,0.0,0.0,13,0,Unranked,Unranked,"['bantamweight', 'lightweight', 'featherweight']",bantamweight,1981/11/10,65.99,84.81,53.06,67.94,65.04,65.02,40.46,42.09,52.22,56.63,57.76,59.76,55.12,54.67,54.76,26.86
Royston Wee,,Orthodox,73,46.41,69.96,59.73,57.76,56.36,6.32,23.26,100.0,4,1,0,2,1.0,0.0,0.0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1986/11/15,51.92,61.78,100.0,63.96,55.96,71.81,71.59,52.59,79.48,62.99,35.6,54.16,53.88,54.56,68.43,62.08
Leandro Issa,Brodinho,Orthodox,73,46.41,60.74,36.23,69.64,58.52,6.42,93.02,65.57,13,6,0,2,3.0,0.0,0.0,5,0,Unranked,Unranked,['bantamweight'],bantamweight,1983/09/19,56.91,66.7,59.99,59.36,66.54,64.52,38.5,40.3,30.76,39.18,57.41,68.35,70.67,82.19,57.35,45.61
Alatengheili,The Mongolian Knight,Orthodox,75,46.23,63.89,36.76,57.76,72.35,15.95,37.21,26.23,17,10,2,5,4.0,0.0,0.0,9,0,Unranked,Unranked,['bantamweight'],bantamweight,1991/12/14,59.82,85.0,49.36,61.38,71.79,56.49,35.2,36.97,36.87,35.99,75.91,54.16,53.88,54.56,68.43,85.21
Damian Stasiak,Webster,Orthodox,76,45.8,59.39,38.21,69.9,53.8,6.46,93.02,38.92,10,6,0,2,4.0,0.0,0.0,6,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1990/02/20,55.2,64.0,58.73,59.63,57.12,63.75,42.39,40.83,36.87,38.37,53.14,62.46,63.47,82.01,71.66,41.19
