name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Andrei Semenov,,Orthodox,157,43.42,54.34,42.37,57.7,53.39,3.17,93.02,14.89,34,9,2,34,9,2,2,0,Unranked,Unranked,['middleweight'],middleweight,1977/06/17,10.04,2.48,15.0,6.63,69.76,78.92,19.72,1.47,79.99,4.25,55.01,0.0,7.86,0.0,100.0,16.67
Mario Miranda,,Orthodox,158,43.32,71.88,34.44,56.32,45.87,3.26,93.02,18.65,14,7,0,14,7,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1979/07/12,25.25,7.76,54.01,6.63,41.87,78.75,11.55,3.7,59.99,10.64,53.99,0.0,0.0,0.0,100.0,13.89
Robert McDaniel,Bubba,Southpaw,159,43.31,65.46,30.38,64.38,51.44,3.21,93.02,26.99,28,10,0,28,10,0,3,0,Unranked,Unranked,['middleweight'],middleweight,1983/05/03,21.12,3.02,43.99,0.0,65.12,82.89,10.53,2.95,50.0,11.54,49.99,20.15,27.49,13.86,80.0,14.81
Maiquel Falcao,Big Rig,Orthodox,160,43.3,71.13,46.29,0.0,100.0,3.12,23.26,28.84,37,10,0,37,10,0,1,0,Unranked,Unranked,['middleweight'],middleweight,1981/03/08,21.52,2.42,55.0,6.63,100.0,95.41,11.33,0.74,100.0,4.11,71.0,0.0,,0.0,100.0,100.0
Chidi Njokuani,Bang Bang,Orthodox,161,43.02,83.82,6.98,55.21,61.98,15.95,65.12,10.27,25,11,0,25,11,0,9,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1988/12/31,60.83,0.54,62.0,19.88,66.28,77.19,0.0,2.95,0.0,13.17,73.0,6.72,3.93,0.0,80.0,34.57
Cesar Almeida,Cesinha,Orthodox,162,42.92,77.99,1.47,58.03,78.04,9.49,69.77,4.43,7,1,0,7,1,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1988/03/28,53.61,2.06,58.0,6.63,55.82,79.95,0.0,1.47,0.0,2.53,60.0,6.72,5.89,0.0,100.0,77.78
Ryan Jensen,,Orthodox,163,42.86,68.77,32.41,58.55,43.25,6.56,93.02,7.31,21,8,0,21,8,0,8,0,Unranked,Unranked,['middleweight'],middleweight,1977/09/20,36.59,12.44,38.99,6.63,68.6,74.16,17.55,5.92,50.0,8.35,31.0,6.72,37.31,27.73,0.0,0.0
Wellington Turman,The Prodigy,Orthodox,164,42.68,73.91,35.5,60.29,46.31,9.72,46.51,22.06,18,8,0,18,8,0,9,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1996/07/22,41.62,29.68,51.01,0.0,52.32,63.97,17.55,35.55,20.01,28.3,42.0,0.0,15.71,13.86,80.0,14.81
Dave Menne,The Warrior,Orthodox,165,42.54,66.19,31.38,68.3,42.65,25.16,23.26,17.54,45,17,2,45,17,2,6,1,Unranked,Unranked,"['middleweight', 'lightweight', 'welterweight']",middleweight,1974/07/29,23.7,6.25,43.99,0.0,48.84,82.8,5.21,2.95,50.0,18.34,57.01,33.57,49.1,0.0,100.0,1.86
Karlos Vemola,,Orthodox,166,42.35,66.16,28.87,62.26,44.82,6.46,93.02,14.38,17,5,0,17,5,0,6,0,Unranked,Unranked,"['middleweight', 'light heavyweight', 'heavyweight']",middleweight,1985/07/03,21.52,10.71,43.99,0.0,43.02,81.6,21.86,20.0,24.99,12.31,31.0,13.43,33.39,13.86,59.99,14.81
Antonio Braga Neto,,Orthodox,167,42.24,60.65,37.6,62.41,42.91,3.21,93.02,27.3,9,3,0,9,3,0,3,0,Unranked,Unranked,['middleweight'],middleweight,1987/10/29,17.52,1.73,33.0,0.0,52.32,66.13,34.78,11.85,37.01,11.68,0.0,6.72,9.82,13.86,100.0,14.81
Dalcha Lungiambula,Champion,Orthodox,168,42.23,70.92,40.57,53.85,44.67,6.51,58.14,19.37,11,6,0,11,6,0,7,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1987/07/31,39.55,5.18,45.0,6.63,60.46,66.04,24.24,16.29,44.99,19.33,77.01,0.0,0.0,0.0,80.0,0.0
Joseph Holmes,Uglyman Joe,Orthodox,169,42.16,73.41,27.08,60.97,43.52,3.26,93.02,11.97,8,4,0,8,4,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1995/07/04,37.1,5.01,53.0,6.63,62.79,73.39,16.87,3.7,39.98,6.82,49.99,6.72,15.71,13.86,80.0,0.0
Bruno Santos,Carioca,Orthodox,170,42.13,65.28,40.72,58.03,64.15,3.21,23.26,39.13,15,2,0,15,2,0,3,0,Unranked,Unranked,['middleweight'],middleweight,1987/07/17,15.19,4.9,46.01,0.0,65.12,80.39,33.99,17.77,37.01,16.73,66.01,6.72,5.89,0.0,100.0,40.74
Eric Spicely,Zebrinha,Orthodox,171,41.66,71.52,21.24,63.54,43.95,6.51,93.02,8.92,12,6,0,12,6,0,7,0,Unranked,Unranked,['middleweight'],middleweight,1986/09/29,47.8,13.89,45.0,0.0,63.95,50.58,14.84,14.82,20.01,8.9,75.01,13.43,19.64,27.73,59.99,0.0
Mike Massenzio,The Master of Disaster,Southpaw,172,41.34,69.03,36.8,58.09,43.14,6.51,58.14,17.44,13,9,0,13,9,0,7,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1982/11/01,26.8,10.07,45.0,6.63,62.79,68.98,31.05,30.37,23.99,17.41,49.99,6.72,27.49,13.86,40.01,0.0
Karl Roberson,Baby K,Southpaw,173,41.17,72.54,27.67,55.53,43.92,12.89,58.14,10.25,9,6,0,9,6,0,10,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1990/10/04,33.11,12.0,51.01,6.63,66.28,79.08,8.15,7.41,39.98,14.61,40.0,0.0,9.82,27.73,20.0,0.0
Charles McCarthy,Chainsaw,Orthodox,174,41.09,50.09,39.66,69.99,39.06,3.21,93.02,10.44,10,5,0,10,5,0,3,0,Unranked,Unranked,['middleweight'],middleweight,1980/08/06,2.31,0.72,12.0,0.0,65.12,65.19,30.25,3.7,59.99,4.47,0.0,6.72,53.02,13.86,100.0,0.0
Julian Marquez,The Cuban Missile Crisis,Orthodox,175,41.08,76.96,2.5,78.38,43.62,9.68,93.02,3.18,9,6,0,9,6,0,8,0,Unranked,Unranked,['middleweight'],middleweight,1990/05/08,65.2,22.61,45.0,6.63,58.13,53.78,0.0,4.44,0.0,3.63,53.99,20.15,51.06,41.59,100.0,5.56
Ryan Janes,,Orthodox,176,41.0,83.71,44.08,0.0,59.77,6.37,58.14,11.05,10,3,0,10,3,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1981/08/22,99.11,36.5,48.0,0.0,68.6,52.23,3.96,0.74,100.0,6.3,58.0,0.0,,0.0,80.0,36.11
Oskar Piechota,Imadlo,Southpaw,177,40.96,77.67,23.36,58.56,48.52,6.46,58.14,9.63,11,3,1,11,3,1,6,0,Unranked,Unranked,['middleweight'],middleweight,1990/01/24,42.51,10.61,52.0,19.88,59.31,66.04,6.91,3.7,39.98,8.24,38.0,20.15,29.46,0.0,59.99,16.67
Denis Kang,,Orthodox,178,40.78,65.44,48.17,58.66,46.9,3.21,23.26,41.25,35,16,2,35,16,2,3,0,Unranked,Unranked,['middleweight'],middleweight,1977/09/17,29.25,5.83,35.0,6.63,77.9,85.74,28.44,8.88,65.0,17.64,38.0,6.72,23.57,0.0,80.0,0.0
Garreth McLellan,Soldier Boy,Southpaw,179,40.71,74.18,23.66,59.42,39.93,3.31,93.02,20.17,13,6,0,13,6,0,5,0,Unranked,Unranked,['middleweight'],middleweight,1982/09/01,45.87,10.07,54.01,0.0,52.32,74.59,13.03,13.33,21.98,14.38,33.99,0.0,17.67,0.0,100.0,0.0
AJ Dobson,,Orthodox,180,40.68,73.01,41.96,57.35,47.27,3.26,23.26,12.53,7,3,0,7,3,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1992/01/18,55.28,11.15,46.01,0.0,53.49,54.13,18.92,4.44,74.99,7.14,64.99,0.0,5.89,0.0,100.0,13.89
Jared Hamman,The Messenger,Orthodox,180,40.68,75.33,32.56,53.85,41.44,6.51,58.14,11.36,14,6,0,14,6,0,7,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1982/03/07,66.36,13.68,42.0,6.63,63.95,66.04,17.79,6.65,45.99,11.34,29.99,0.0,0.0,0.0,80.0,0.0
Mark Weir,The Wizard,Southpaw,182,40.66,72.75,24.93,62.12,37.69,3.21,93.02,6.46,21,18,1,21,18,1,3,0,Unranked,Unranked,['middleweight'],middleweight,1967/09/19,19.84,1.78,56.01,13.25,44.2,78.4,9.07,0.0,50.0,2.76,24.99,0.0,47.13,0.0,80.0,0.0
Kalib Starnes,,Orthodox,182,40.66,69.96,27.08,62.76,47.06,6.42,58.14,14.21,17,11,1,17,11,1,5,0,Unranked,Unranked,['middleweight'],middleweight,1975/01/06,34.92,9.6,48.0,0.0,61.64,61.73,16.54,11.11,33.0,10.12,24.99,6.72,11.78,13.86,100.0,15.56
Clifford Starks,,Orthodox,184,40.61,62.38,53.62,53.85,45.83,3.21,23.26,20.92,13,3,0,13,3,0,3,0,Unranked,Unranked,['middleweight'],middleweight,1981/04/25,25.0,6.35,33.0,0.0,67.45,78.49,21.98,2.21,100.0,8.96,60.0,0.0,0.0,0.0,80.0,0.0
Andrew Craig,Highlight,Orthodox,185,40.55,70.5,24.19,53.85,56.44,9.63,46.51,12.36,9,4,0,9,4,0,7,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1986/01/15,30.8,22.35,40.0,13.25,58.13,73.99,6.01,5.92,37.01,12.33,72.02,0.0,0.0,0.0,80.0,26.99
Tor Troeng,The Hammer,Orthodox,186,40.39,64.91,17.03,61.72,53.93,3.26,93.02,28.43,16,7,1,16,7,1,4,0,Unranked,Unranked,['middleweight'],middleweight,1983/01/25,14.93,0.92,46.01,0.0,37.21,71.83,7.02,19.26,6.98,16.21,66.01,6.72,5.89,13.86,100.0,33.33
Claudio Ribeiro,,Orthodox,187,40.19,74.57,24.96,56.32,37.36,3.26,93.02,8.33,11,5,0,11,5,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1992/07/17,46.25,7.97,51.01,6.63,34.88,57.67,6.34,1.47,50.0,4.76,66.01,0.0,0.0,0.0,100.0,0.0
Falaniko Vitale,Niko,Orthodox,188,40.13,67.7,18.62,56.32,51.76,3.17,93.02,13.36,30,11,0,30,11,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1974/07/14,24.22,0.98,49.01,0.0,54.65,68.21,8.15,1.47,33.0,3.8,86.01,0.0,0.0,0.0,100.0,16.67
Oluwale Bamgbose,Holy War Angel,Switch,189,39.59,72.25,19.53,56.32,42.94,3.31,93.02,3.33,6,4,0,6,4,0,5,0,Unranked,Unranked,['middleweight'],middleweight,1987/08/04,31.56,5.98,48.0,13.25,63.95,76.66,10.65,4.44,33.0,2.39,36.98,0.0,0.0,0.0,100.0,0.0
Daniel Sarafian,,Orthodox,190,39.56,69.12,8.93,61.29,51.39,6.46,93.02,6.34,10,6,0,10,6,0,6,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1982/08/21,28.73,2.37,46.01,6.63,67.45,73.22,4.08,10.36,6.98,5.44,53.0,13.43,13.75,13.86,80.0,14.81
Denis Tiuliulin,,Orthodox,191,39.45,72.98,23.84,51.37,39.68,3.35,93.02,4.1,10,10,0,10,10,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1988/05/17,46.51,13.57,41.01,13.25,44.2,54.82,10.88,5.18,41.99,3.52,72.02,0.0,0.0,0.0,59.99,0.0
Josh Fremd,,Orthodox,192,39.39,68.27,22.54,62.67,47.23,6.46,58.14,18.93,11,6,0,11,6,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1994/01/15,32.47,12.44,43.99,0.0,54.65,80.73,7.47,8.88,24.99,16.19,29.99,13.43,21.6,13.86,80.0,14.81
Tony Fryklund,The Freak,Orthodox,193,39.24,69.29,3.71,58.13,46.95,13.38,100.0,18.48,14,9,1,14,9,1,4,0,Unranked,Unranked,"['middleweight', 'lightweight', '14 middleweight tournament']",middleweight,1971/03/26,44.96,0.38,38.99,6.63,50.01,43.85,0.0,1.47,0.0,7.04,66.01,13.43,9.82,13.86,59.99,16.67
Sedriques Dumas,The Reaper,Orthodox,194,39.14,67.17,32.23,54.53,50.77,9.58,23.26,25.32,10,3,0,10,3,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1995/08/06,27.06,6.3,45.0,0.0,63.95,78.4,14.16,9.62,35.0,21.66,40.0,0.0,3.93,0.0,80.0,16.67
Albert Duraev,,Orthodox,195,38.89,67.63,30.35,56.59,53.65,6.37,23.26,22.37,16,5,0,16,5,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1989/01/05,38.52,9.32,40.0,0.0,68.6,73.99,22.31,17.03,28.99,12.76,66.01,6.72,11.78,0.0,80.0,16.67
Ateba Gautier,The Silent Assassin,Switch,196,38.88,84.65,0.0,0.0,91.35,3.12,93.02,0.0,7,1,0,7,1,0,1,0,Unranked,Unranked,['middleweight'],middleweight,2002/04/10,78.09,2.7,64.01,6.63,59.31,80.73,0.0,0.0,0.0,0.0,90.01,0.0,,0.0,100.0,100.0
Tom Watson,Kong,Orthodox,197,38.79,74.54,10.25,56.32,57.17,6.51,58.14,10.23,17,9,0,17,9,0,7,0,Unranked,Unranked,['middleweight'],middleweight,1982/07/13,51.66,27.25,43.99,6.63,58.13,61.9,1.7,10.36,6.98,10.21,42.99,0.0,0.0,0.0,100.0,36.51
Jorge Santiago,The Sandman,Orthodox,198,38.69,64.91,18.44,59.08,44.54,3.35,93.02,6.72,25,12,0,25,12,0,6,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1980/10/09,21.77,15.77,35.0,6.63,65.12,77.36,6.57,5.92,29.99,5.74,51.99,0.0,15.71,0.0,100.0,0.0
Marcelo Guimaraes,Magrao,Orthodox,199,38.64,75.01,28.14,56.32,47.75,6.37,23.26,27.6,9,2,1,9,2,1,4,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1983/06/25,60.17,2.37,51.01,0.0,72.09,61.9,22.55,31.85,12.99,15.74,0.0,0.0,0.0,0.0,100.0,16.67
Rory Singer,Outburst,Orthodox,200,38.46,66.0,13.49,63.45,54.94,6.37,58.14,4.55,11,9,0,11,9,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1976/05/28,32.85,6.35,38.99,0.0,73.26,79.08,4.41,2.95,24.99,2.6,64.01,6.72,15.71,13.86,100.0,16.67
Pete Sell,Drago,Orthodox,201,38.33,69.32,20.01,64.46,42.06,6.51,58.14,9.95,10,7,0,10,7,0,7,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1982/08/05,33.51,12.44,42.0,6.63,59.31,68.46,10.32,14.06,21.01,9.92,47.0,13.43,17.67,13.86,100.0,0.0
Armen Petrosyan,Superman,Orthodox,202,37.3,79.6,16.62,51.37,49.4,9.63,23.26,5.08,9,5,0,9,5,0,7,0,Unranked,Unranked,['middleweight'],middleweight,1990/11/03,75.26,16.36,53.0,0.0,61.64,71.4,1.93,2.21,33.0,5.08,40.99,0.0,0.0,0.0,59.99,15.88
Jamie Pickett,The Night Wolf,Orthodox,203,37.04,71.65,29.55,51.72,43.53,6.6,23.26,8.3,13,11,0,13,11,0,9,0,Unranked,Unranked,"['middleweight', 'catch weight']",middleweight,1988/08/29,34.14,16.96,47.0,6.63,58.13,68.72,14.28,14.06,39.98,10.66,67.0,0.0,1.96,0.0,59.99,0.0
Joseph Gigliotti,Capo,Orthodox,204,36.55,62.12,48.0,56.6,41.32,0.05,0.0,5.73,7,2,0,7,2,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1993/08/13,13.4,1.67,38.99,0.0,52.32,74.77,17.67,1.47,100.0,1.63,49.99,0.0,15.71,0.0,80.0,0.0
Abu Azaitar,Captain Morocco,Orthodox,205,36.48,72.72,23.39,56.32,47.74,3.21,23.26,13.91,14,4,1,14,4,1,3,0,Unranked,Unranked,['middleweight'],middleweight,1986/03/10,56.43,18.68,43.0,0.0,59.31,62.68,11.33,5.92,37.01,5.96,42.0,0.0,0.0,0.0,100.0,14.81
Kevin Casey,King,Southpaw,206,36.33,72.14,23.51,57.7,46.07,3.4,23.26,18.74,9,5,2,9,5,2,7,0,Unranked,Unranked,['middleweight'],middleweight,1981/06/15,29.25,6.68,53.0,6.63,53.49,67.52,8.95,10.36,21.98,18.7,27.0,0.0,7.86,0.0,100.0,15.88
Nate Loughran,,Orthodox,207,36.3,64.41,0.35,68.6,47.21,3.17,93.02,0.0,11,2,0,11,2,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1980/07/28,23.32,3.35,40.0,0.0,68.6,64.49,0.0,2.21,0.0,0.0,0.0,13.43,41.24,13.86,100.0,16.67
Lance Gibson,Fearless,Orthodox,208,36.21,77.27,5.92,57.0,35.44,3.17,93.02,38.83,4,5,0,4,5,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1970/11/20,15.59,0.44,75.0,6.63,23.25,44.35,0.0,2.95,0.0,11.07,0.0,6.72,0.0,0.0,100.0,16.67
Jesse Forbes,Kid Hercules,Southpaw,209,35.26,61.34,39.42,58.66,43.9,0.09,0.0,4.06,15,5,0,15,5,0,3,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1984/10/24,27.18,9.75,23.99,6.63,61.64,64.92,20.28,1.47,74.99,1.74,66.01,6.72,23.57,0.0,80.0,0.0
Bubba Bush,The Fightin' Texas Aggie,Orthodox,210,35.07,66.94,37.42,56.32,41.42,0.05,0.0,21.16,8,3,0,8,3,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1985/07/24,8.11,0.23,55.0,0.0,29.07,39.43,31.95,4.44,50.0,6.03,60.0,0.0,0.0,0.0,100.0,16.67
John Salter,,Southpaw,211,35.04,61.46,35.68,0.0,49.52,3.21,93.02,10.2,14,3,0,14,3,0,3,0,Unranked,Unranked,['middleweight'],middleweight,1985/03/21,21.63,7.07,32.0,0.0,79.08,85.48,32.3,7.41,45.99,4.36,66.01,0.0,,0.0,80.0,0.0
Alberto Uda,,Orthodox,211,35.04,68.63,36.68,53.85,42.26,0.05,0.0,17.44,12,2,0,12,2,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1984/08/08,23.07,1.47,52.0,0.0,52.32,69.85,32.06,2.95,50.0,4.97,66.01,0.0,0.0,0.0,80.0,0.0
Ron Stallings,The Choir Boy,Southpaw,213,34.85,75.01,0.62,56.32,64.2,3.21,23.26,2.92,14,8,0,14,8,0,3,0,Unranked,Unranked,['middleweight'],middleweight,1983/01/25,41.48,2.91,60.0,0.0,59.31,71.83,0.0,0.0,0.0,1.26,71.0,0.0,0.0,0.0,100.0,44.44
Andreas Michailidis,The Spartan,Orthodox,214,34.37,71.11,20.89,56.32,40.57,3.26,23.26,12.0,13,6,0,13,6,0,4,0,Unranked,Unranked,"['middleweight', 'welterweight', 'light heavyweight']",middleweight,1988/07/18,37.36,4.85,51.01,0.0,51.16,69.15,12.7,8.15,26.99,6.84,49.99,0.0,0.0,0.0,100.0,0.0
Rob Wilkinson,Razor,Orthodox,215,34.32,70.18,37.86,56.32,33.48,0.05,0.0,22.7,11,2,0,11,2,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1992/02/22,35.3,2.48,50.0,0.0,45.35,51.1,50.65,14.82,24.99,6.48,0.0,0.0,0.0,0.0,100.0,0.0
Antonio Arroyo,,Orthodox,216,34.31,76.53,24.81,57.01,42.49,0.09,0.0,13.99,9,5,0,9,5,0,3,0,Unranked,Unranked,"['middleweight', 'catch weight']",middleweight,1989/07/01,36.33,5.83,66.01,0.0,58.13,82.54,12.91,0.74,40.99,5.99,40.99,0.0,3.93,0.0,100.0,0.0
Scott Smith,Hands of Steel,Orthodox,217,34.15,63.2,5.63,53.1,41.11,3.26,93.02,8.24,18,11,0,18,11,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1979/05/21,24.48,5.5,27.0,13.25,58.13,49.29,1.36,2.21,5.98,4.7,58.0,0.0,9.82,0.0,59.99,0.0
Luke Zachrich,,Orthodox,218,33.72,67.6,17.0,53.85,47.12,3.21,23.26,0.04,14,4,0,14,4,0,3,0,Unranked,Unranked,['middleweight'],middleweight,1981/12/19,58.76,0.59,32.0,0.0,72.09,61.46,8.39,2.21,33.0,0.02,80.0,0.0,0.0,0.0,80.0,0.0
Jack Marshman,The Hammer,Orthodox,219,32.8,67.6,0.12,51.37,47.46,9.68,46.51,0.25,23,10,0,23,10,0,8,0,Unranked,Unranked,['middleweight'],middleweight,1989/12/19,35.3,24.93,25.0,19.88,65.12,63.8,0.0,0.0,0.0,0.29,20.0,0.0,0.0,0.0,59.99,15.28
Dylan Budka,The Mindless Hulk,Switch,220,32.73,61.97,28.23,57.7,43.58,0.09,0.0,13.91,7,5,0,7,5,0,3,0,Unranked,Unranked,['middleweight'],middleweight,2000/01/14,13.66,3.72,38.0,0.0,48.84,84.44,21.86,4.44,38.01,5.96,75.99,0.0,7.86,0.0,100.0,0.0
Bevon Lewis,,Orthodox,221,32.64,70.72,9.61,56.32,45.18,3.26,23.26,28.01,7,3,0,7,3,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1991/05/05,48.06,12.49,43.0,0.0,62.79,76.93,0.0,10.36,0.0,15.97,66.01,0.0,0.0,0.0,100.0,0.0
John Phillips,The Welsh Wrecking Machine,Southpaw,222,32.47,66.1,0.71,48.9,37.86,3.35,93.02,1.71,22,11,0,22,11,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1985/06/09,22.15,14.6,33.99,13.25,56.98,65.19,0.0,0.0,0.0,1.47,7.0,0.0,0.0,0.0,40.01,0.0
Jason Miller,Mayhem,Orthodox,223,32.35,66.0,21.71,62.15,42.21,0.09,0.0,8.16,23,10,0,23,10,0,3,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1980/12/24,23.58,8.62,43.0,0.0,56.98,80.12,14.84,12.59,27.99,4.27,42.99,13.43,25.53,0.0,100.0,0.0
Khalid Murtazaliev,,Orthodox,224,32.19,0.0,80.32,56.32,0.0,3.12,93.02,42.44,14,2,0,14,2,0,1,0,Unranked,Unranked,['middleweight'],middleweight,1993/07/15,61.86,0.0,,0.0,,96.54,84.98,3.7,100.0,6.05,33.0,0.0,0.0,0.0,100.0,100.0
Solomon Hutcherson,King,Southpaw,225,32.13,65.7,57.78,0.0,42.2,0.0,0.0,11.7,11,7,0,11,7,0,1,0,Unranked,Unranked,['middleweight'],middleweight,1972/08/31,33.37,1.52,38.99,0.0,74.42,77.62,40.0,0.74,100.0,1.67,0.0,0.0,,0.0,100.0,0.0
Mats Nilsson,,Orthodox,226,31.82,67.14,54.1,0.0,43.45,0.05,0.0,10.52,11,4,1,11,4,1,2,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1983/12/05,38.52,7.97,38.99,0.0,73.26,51.45,43.84,4.44,83.0,3.0,44.01,0.0,,0.0,100.0,0.0
Buddy Roberts,,Orthodox,227,31.74,62.91,0.06,58.73,58.01,3.17,23.26,0.53,12,3,0,12,3,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1982/10/17,27.96,1.88,33.99,0.0,81.39,82.02,0.0,0.0,0.0,0.16,75.99,0.0,13.75,0.0,100.0,16.67
Yuki Sasaki,,Orthodox,228,30.44,63.87,43.58,0.0,52.0,0.0,0.0,32.74,25,22,2,25,22,2,1,0,Unranked,Unranked,['middleweight'],middleweight,1976/09/12,14.04,3.56,43.0,0.0,66.28,89.64,4.88,0.0,100.0,4.67,66.01,0.0,,0.0,100.0,11.11
Paul Jones,,Orthodox,229,30.28,45.23,2.92,61.35,35.04,3.17,93.02,16.37,11,1,1,11,1,1,2,0,Unranked,Unranked,['middleweight'],middleweight,1963/06/16,0.0,0.38,0.0,0.0,0.0,100.0,0.0,3.7,0.0,4.67,0.0,13.43,0.0,13.86,100.0,16.67
Adam Cella,El Naturel,Unknown,230,30.27,65.16,49.0,0.0,43.09,0.0,0.0,0.0,6,8,0,6,8,0,1,0,Unranked,Unranked,['middleweight'],middleweight,1985/06/26,24.6,0.65,42.0,0.0,59.31,77.45,44.41,0.0,74.99,0.0,49.99,0.0,,0.0,80.0,0.0
Rob Yundt,Monster,Orthodox,231,29.65,63.55,55.13,0.0,33.72,0.05,0.0,8.1,9,5,0,9,5,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1980/05/05,17.64,0.92,41.01,0.0,36.05,77.97,33.31,0.74,100.0,2.32,0.0,0.0,,0.0,59.99,0.0
Brian Houston,B-Hue,Orthodox,232,29.45,62.87,44.76,0.0,45.98,0.05,0.0,5.26,4,6,0,4,6,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1981/04/26,24.48,4.54,35.0,0.0,61.64,68.3,10.77,0.74,100.0,1.51,87.0,0.0,,0.0,80.0,0.0
Joao Zeferino,The Brazilian Samurai,Orthodox,233,29.37,60.56,9.9,59.77,47.27,0.05,0.0,22.93,21,9,0,21,9,0,2,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1986/01/15,10.7,2.16,36.01,0.0,55.82,77.53,5.66,13.33,5.01,6.55,49.99,0.0,19.64,0.0,100.0,11.11
Bristol Marunde,,Orthodox,234,29.36,56.3,23.25,56.32,37.67,0.05,0.0,8.51,16,10,0,16,10,0,2,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1982/04/20,18.29,0.92,20.99,0.0,54.65,61.99,18.12,6.65,33.0,2.44,13.99,0.0,0.0,0.0,100.0,0.0
Joe Slick,,Orthodox,235,29.34,45.27,1.62,56.32,35.04,3.17,93.02,9.93,16,5,3,16,5,3,2,0,Unranked,Unranked,['middleweight'],middleweight,1977/10/17,0.0,0.87,0.0,0.0,0.0,100.0,0.0,1.47,0.0,2.84,0.0,0.0,0.0,0.0,100.0,16.67
Jose Daniel Medina,Chicho,Orthodox,236,29.27,63.84,16.0,56.32,38.49,0.05,0.0,4.26,11,5,0,11,5,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1991/05/17,28.08,4.0,36.01,0.0,54.65,54.65,5.09,1.47,33.0,1.22,31.0,0.0,0.0,0.0,100.0,0.0
Val Woodburn,The Animal,Orthodox,237,29.22,63.71,49.94,0.0,37.52,0.05,0.0,6.86,7,2,0,7,2,0,2,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1993/08/10,20.62,3.77,35.0,6.63,41.87,57.41,21.75,1.47,100.0,1.96,49.99,0.0,,0.0,100.0,0.0
Gideon Ray,,Southpaw,238,29.14,65.0,46.99,0.0,39.36,0.09,0.0,1.38,17,15,1,17,15,1,3,0,Unranked,Unranked,['middleweight'],middleweight,1973/05/27,26.8,2.81,40.0,0.0,61.64,77.71,16.87,0.74,100.0,0.59,0.0,0.0,,0.0,80.0,0.0
Robert Valentin,Robzilla,Orthodox,239,28.98,69.29,1.06,62.49,36.68,7.06,0.0,6.74,11,5,0,11,5,0,2,0,Unranked,Unranked,"['ultimate fighter 32 middleweight tournament', 'middleweight']",middleweight,1995/03/31,14.16,2.11,58.0,0.0,26.75,81.76,0.0,0.74,0.0,1.92,55.01,13.43,27.49,0.0,100.0,0.0
