name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Tom Nolan,Big Train,Southpaw,189,41.57,72.1,8.88,67.09,71.42,8.19,46.51,6.34,9,1,0,9,1,0,4,0,Unranked,Unranked,['lightweight'],lightweight,2000/03/08,63.95,4.75,56.25,0.0,46.0,64.84,4.84,4.5,11.99,1.92,66.01,18.95,33.63,0.0,100.0,58.33
Tae Hyun Bang,Supernatural,Switch,190,41.29,69.67,18.78,59.47,64.45,5.54,58.14,9.34,18,10,0,18,10,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1983/04/15,29.89,16.4,47.49,23.13,65.99,85.0,5.78,3.37,33.0,3.54,56.99,9.47,10.51,0.0,82.77,31.11
Leonardo Mafra,Macarrao,Orthodox,191,41.2,70.75,48.99,58.13,43.78,2.81,23.26,18.05,13,4,0,13,4,0,4,0,Unranked,Unranked,"['lightweight', 'welterweight', 'middleweight']",lightweight,1989/04/25,50.0,7.98,59.99,0.0,43.0,68.25,24.97,3.37,83.01,5.47,69.01,0.0,8.41,0.0,82.77,0.0
David Michaud,BullDawg,Orthodox,192,41.13,66.19,42.79,60.23,54.1,2.77,23.26,38.64,11,3,0,11,3,0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1988/11/10,35.7,2.95,53.74,0.0,54.0,67.74,29.81,6.75,58.01,8.78,77.0,9.47,14.72,0.0,82.77,14.81
Dong Hyun Ma,Maestro,Orthodox,192,41.13,68.18,35.39,59.07,46.1,8.35,46.51,17.5,16,11,3,16,11,3,8,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1988/09/09,31.2,27.09,51.25,7.7,54.0,70.28,14.96,7.3,53.01,10.59,33.01,0.0,0.0,0.0,100.0,5.56
Shane Roller,,Orthodox,194,40.98,63.56,34.46,62.33,47.52,5.58,58.14,25.9,11,7,0,11,7,0,6,0,Unranked,Unranked,['lightweight'],lightweight,1979/07/14,22.42,16.23,42.49,7.7,60.01,80.79,28.98,12.93,33.0,11.75,42.0,9.47,39.94,0.0,65.55,1.86
Fabricio Camoes,Morango,Orthodox,195,40.81,59.58,31.12,60.82,45.45,2.89,93.02,15.15,14,9,1,14,9,1,6,0,Unranked,Unranked,['lightweight'],lightweight,1978/12/23,14.17,10.13,41.24,0.0,61.0,86.6,27.56,14.04,32.0,6.88,20.01,4.73,31.54,10.85,48.32,0.0
Valmir Lazaro,Bidu,Orthodox,196,40.79,69.25,26.45,59.07,69.93,2.77,23.26,16.96,15,5,0,15,5,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1985/08/15,53.51,27.43,46.24,0.0,61.0,70.35,15.67,5.63,40.0,3.85,95.99,0.0,0.0,0.0,100.0,40.74
Vagner Rocha,Ceara,Orthodox,197,40.7,64.82,24.68,66.79,43.26,2.81,93.02,18.58,14,4,0,14,4,0,4,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1982/06/06,29.0,5.32,52.49,0.0,48.0,67.38,16.5,5.06,33.0,5.63,50.01,0.0,39.94,10.85,82.77,0.0
Rafael Alves,The Turn,Orthodox,198,40.67,66.82,13.99,69.19,52.47,2.81,93.02,10.27,20,12,0,20,12,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1990/11/14,20.31,4.47,59.99,7.7,58.01,76.08,3.42,2.26,25.01,3.11,44.02,14.22,31.54,10.85,100.0,13.89
Jorge Gurgel,,Orthodox,199,40.6,64.92,26.81,58.99,66.06,8.31,23.26,39.49,14,10,0,14,10,0,7,0,Unranked,Unranked,['lightweight'],lightweight,1977/01/25,37.03,31.04,39.99,0.0,61.99,73.77,9.55,13.49,23.01,20.92,60.02,4.73,10.51,0.0,82.77,38.1
Felipe Silva,,Orthodox,200,40.49,76.62,48.48,0.0,49.5,2.77,93.02,10.26,8,2,0,8,2,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1984/05/08,59.34,9.17,62.5,15.41,59.0,86.96,11.79,0.56,100.0,2.34,71.0,0.0,,0.0,82.77,0.0
Nick Hein,Sergeant,Southpaw,201,40.26,66.03,22.72,56.61,66.42,11.04,23.26,8.94,14,5,0,14,5,0,8,0,Unranked,Unranked,['lightweight'],lightweight,1984/04/24,29.11,5.15,43.75,15.41,59.0,73.83,10.14,10.12,33.0,5.42,82.99,0.0,0.0,0.0,82.77,36.11
Ivan Jorge,Batman,Orthodox,201,40.26,69.31,24.2,59.37,66.15,5.5,23.26,42.79,27,7,0,27,7,0,4,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1980/11/07,37.47,15.16,61.24,0.0,59.0,78.91,18.38,17.43,16.01,12.95,75.01,4.73,12.6,0.0,82.77,36.11
Rafaello Oliveira,Tractor,Orthodox,203,40.25,62.53,43.76,67.04,43.22,5.66,23.26,40.17,17,8,0,17,8,0,8,0,Unranked,Unranked,['lightweight'],lightweight,1982/01/26,24.06,26.17,41.24,0.0,59.0,75.51,29.33,21.34,36.0,24.32,11.01,42.65,33.63,0.0,82.77,0.0
Joe Proctor,,Orthodox,204,40.17,68.86,1.56,67.86,60.5,11.04,75.58,4.98,11,5,0,11,5,0,8,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1985/08/10,37.25,19.56,45.0,15.41,59.0,71.52,0.0,0.0,0.0,3.03,69.99,14.22,37.85,10.85,82.77,26.39
Jesus Pinedo,El Mudo,Southpaw,205,40.01,65.36,56.97,0.0,74.89,2.73,23.26,23.34,16,5,1,16,5,1,2,0,Unranked,Unranked,['lightweight'],lightweight,1996/06/22,35.48,14.43,47.49,0.0,52.0,68.33,29.46,2.82,100.0,3.54,100.0,0.0,,0.0,100.0,55.56
Marcin Held,,Orthodox,206,40.0,60.06,43.18,64.99,49.95,2.81,23.26,60.93,23,7,0,23,7,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1992/01/18,15.48,9.06,42.49,0.0,47.01,85.36,28.98,11.8,45.99,18.44,37.01,9.47,27.34,0.0,100.0,13.89
Mike Rio,The Wolverine,Orthodox,207,39.99,61.79,28.95,61.39,41.02,2.81,93.02,18.84,10,5,0,10,5,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1981/07/06,18.45,3.23,48.74,0.0,52.99,78.33,30.4,10.12,27.0,5.7,0.0,4.73,21.03,10.85,65.55,0.0
Marcus LeVesseur,The Prospect,Southpaw,207,39.99,71.36,42.46,58.88,43.96,2.77,23.26,51.63,22,7,0,22,7,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1982/07/17,28.01,0.79,79.99,0.0,37.0,73.18,45.82,10.67,36.0,11.72,82.99,0.0,12.6,0.0,82.77,0.0
Kurt Holobaugh,The Hurt,Orthodox,209,39.93,72.4,25.22,61.11,44.92,5.7,58.14,18.92,22,10,0,22,10,0,9,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1986/09/08,50.31,24.25,54.99,7.7,48.99,69.27,7.66,8.43,33.0,12.88,37.99,9.47,16.82,10.85,65.55,4.93
Damien Brown,Beatdown,Orthodox,210,39.9,68.92,17.33,62.7,56.86,5.58,58.14,6.38,17,12,0,17,12,0,6,0,Unranked,Unranked,['lightweight'],lightweight,1984/12/25,40.2,3.79,47.49,15.41,50.0,64.78,8.01,6.19,27.0,2.9,53.01,9.47,14.72,0.0,100.0,27.78
Will Brooks,Ill,Orthodox,211,39.84,74.04,37.35,55.28,49.26,2.81,23.26,23.73,18,4,0,18,4,0,4,0,Unranked,11.0,['lightweight'],lightweight,1986/10/08,46.81,12.89,73.74,0.0,56.0,81.6,24.51,10.12,51.01,7.18,82.01,0.0,6.31,0.0,65.55,0.0
Mike Breeden,Money,Orthodox,212,39.82,74.27,18.96,59.07,41.53,2.81,93.02,5.24,11,6,0,11,6,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1989/04/21,63.17,13.0,56.25,7.7,41.99,47.22,11.56,3.37,30.0,1.58,66.99,0.0,0.0,0.0,100.0,0.0
Rodrigo Damm,,Orthodox,213,39.8,66.29,12.46,63.66,65.35,8.31,46.51,6.89,13,9,0,13,9,0,7,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1980/02/03,38.45,28.78,45.0,0.0,57.0,59.34,5.19,9.56,16.01,3.66,79.99,4.73,6.31,10.85,100.0,38.1
Kyle Bradley,,Orthodox,214,39.78,62.92,24.8,59.07,45.48,2.81,93.02,1.53,19,12,0,19,12,0,4,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1982/08/19,21.86,5.88,50.0,0.0,58.01,74.99,7.66,1.13,50.01,0.48,40.01,0.0,0.0,0.0,100.0,0.0
Chris Gruetzemacher,Gritz,Orthodox,215,39.69,77.5,24.5,51.67,47.51,8.31,46.51,7.87,15,5,0,15,5,0,7,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1986/06/16,67.9,16.63,71.24,0.0,52.0,64.05,2.48,1.13,50.01,4.17,65.0,0.0,0.0,0.0,48.32,4.77
Luigi Vendramini,The Italian Stallion,Orthodox,216,39.59,66.54,15.71,61.35,50.29,2.81,93.02,16.56,9,3,0,9,3,0,4,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1996/01/16,30.98,9.22,50.0,7.7,57.0,72.32,13.08,7.3,14.99,5.01,100.0,0.0,12.6,0.0,100.0,0.0
Frank Camacho,The Crank,Orthodox,217,39.53,77.18,22.78,56.61,44.17,5.66,58.14,8.44,22,10,0,22,10,0,8,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1989/05/18,72.08,50.87,57.5,0.0,50.99,46.07,13.08,8.99,31.0,5.1,73.02,0.0,0.0,0.0,82.77,0.0
Marco Polo Reyes,,Orthodox,217,39.53,79.11,1.75,59.07,52.81,11.04,75.58,5.22,8,7,0,8,7,0,8,0,Unranked,Unranked,"['featherweight', 'lightweight']",lightweight,1984/11/07,65.92,13.17,46.24,38.54,59.0,59.99,0.0,0.56,0.0,3.17,46.01,0.0,0.0,0.0,100.0,16.67
Renee Forte,,Orthodox,219,39.52,62.73,43.85,56.61,49.84,2.81,23.26,42.66,8,4,0,8,4,0,4,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1987/03/27,22.84,12.55,39.99,7.7,63.0,84.63,27.33,6.75,58.01,12.92,66.01,0.0,0.0,0.0,82.77,0.0
James Moontasri,Moon Walker,Switch,220,39.38,69.76,3.91,60.81,57.33,5.58,93.02,16.26,9,5,0,9,5,0,6,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1988/04/10,26.25,6.27,59.99,15.41,39.99,72.02,0.0,0.56,0.0,7.39,79.01,4.73,4.2,10.85,82.77,27.78
Jai Herbert,Black Country Banger,Orthodox,221,39.37,72.12,19.41,56.61,53.64,8.39,46.51,20.14,13,6,1,13,6,1,9,0,Unranked,Unranked,['lightweight'],lightweight,1988/05/13,33.73,7.98,50.0,30.82,52.99,76.37,5.07,7.87,21.01,13.73,66.01,0.0,0.0,0.0,82.77,14.81
Justin Salas,J-Bomb,Southpaw,222,39.32,69.17,27.17,56.61,46.96,8.31,46.51,10.49,12,7,0,12,7,0,7,0,Unranked,Unranked,['lightweight'],lightweight,1982/03/13,37.58,15.78,53.74,7.7,68.0,78.54,28.62,21.9,20.01,5.56,0.0,0.0,0.0,0.0,82.77,4.77
KJ Noons,King,Orthodox,223,39.27,67.47,8.88,56.61,69.51,5.58,58.14,0.15,13,9,0,13,9,0,6,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1982/12/07,40.42,20.53,43.75,7.7,65.0,72.61,0.96,0.0,20.01,0.07,68.0,0.0,0.0,0.0,82.77,42.59
Kazuki Tokudome,,Southpaw,224,39.25,65.91,36.62,56.61,54.04,2.81,23.26,57.04,18,7,1,18,7,1,4,0,Unranked,Unranked,['lightweight'],lightweight,1987/03/04,24.83,11.59,51.25,7.7,52.99,73.69,23.56,10.12,38.0,17.26,78.01,0.0,0.0,0.0,82.77,13.89
Viacheslav Borshchev,Slava Claus,Orthodox,224,39.25,83.08,2.08,54.51,55.66,8.39,69.77,5.65,8,6,1,8,6,1,9,0,Unranked,Unranked,['lightweight'],lightweight,1992/01/08,57.36,38.49,67.49,30.82,57.0,65.71,0.0,0.56,0.0,3.85,42.0,0.0,2.1,0.0,65.55,23.46
David Bielkheden,,Orthodox,226,39.23,66.21,45.05,56.61,43.35,2.77,23.26,35.9,24,12,0,24,12,0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1979/06/06,12.2,0.34,71.24,0.0,54.0,88.12,31.21,6.19,63.0,8.15,14.01,0.0,0.0,0.0,82.77,0.0
Nikolas Motta,Iron,Orthodox,227,39.19,76.67,0.84,59.07,60.1,8.31,69.77,3.05,15,6,0,15,6,0,7,0,Unranked,Unranked,['lightweight'],lightweight,1993/02/08,45.37,26.81,47.49,38.54,52.0,61.73,0.0,0.0,0.0,1.62,82.99,0.0,0.0,0.0,100.0,28.57
Pat Healy,Bam Bam,Orthodox,228,38.98,64.72,41.92,60.79,51.5,4.24,0.0,32.05,34,23,0,34,23,0,6,0,Unranked,9.0,"['lightweight', 'welterweight']",lightweight,1983/07/20,28.23,32.78,45.0,0.0,50.0,81.37,36.28,20.23,37.0,14.55,55.0,0.0,23.13,0.0,82.77,12.97
Yanal Ashmouz,Red Fox,Orthodox,229,38.97,68.54,39.0,0.0,70.96,5.5,58.14,27.58,8,2,0,8,2,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1995/03/31,31.64,14.82,62.5,0.0,50.0,65.35,38.16,14.6,38.0,8.36,64.0,0.0,,0.0,100.0,55.56
John Gunderson,Quick Guns,Orthodox,229,38.97,56.9,29.28,66.68,63.2,2.77,23.26,47.84,35,16,2,35,16,2,3,0,Unranked,Unranked,['lightweight'],lightweight,1979/01/05,11.42,6.33,33.74,0.0,58.01,87.61,19.67,8.43,33.0,10.86,11.01,0.0,42.06,0.0,100.0,40.74
Brendan O'Reilly,Badger,Orthodox,231,38.66,65.27,37.04,61.35,47.44,2.81,23.26,40.25,6,3,0,6,3,0,4,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1987/06/24,20.87,9.79,58.74,0.0,39.0,79.92,26.16,8.99,42.99,12.19,36.0,0.0,12.6,0.0,100.0,13.89
Aaron Riley,,Southpaw,232,38.57,64.64,30.03,59.46,50.69,8.39,23.26,21.7,30,14,1,30,14,1,9,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1980/12/09,37.9,16.06,42.49,0.0,61.0,72.61,13.91,12.93,34.0,14.78,60.02,0.0,2.1,0.0,100.0,6.18
Yosdenis Cedeno,Pink Panther,Orthodox,233,38.0,60.72,2.59,60.7,63.75,2.81,93.02,15.25,10,6,1,10,6,1,4,0,Unranked,Unranked,['lightweight'],lightweight,1985/02/12,18.01,10.01,36.24,7.7,67.0,88.41,0.0,1.13,0.0,4.63,31.02,4.73,6.31,0.0,100.0,33.33
Te Edwards,,Orthodox,234,37.94,63.79,50.98,59.07,41.96,0.04,0.0,65.56,6,3,0,6,3,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1990/09/11,16.48,3.17,51.25,7.7,44.0,69.92,8.49,0.56,100.0,9.92,44.02,0.0,0.0,0.0,100.0,0.0
Erick Gonzalez,The Ghost Pepper,Orthodox,235,37.8,62.25,55.4,56.61,39.05,0.08,0.0,11.48,14,8,0,14,8,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1992/01/20,26.37,3.01,45.0,0.0,39.99,41.43,70.68,5.06,55.01,2.6,50.01,0.0,0.0,0.0,82.77,0.0
Andre Winner,,Orthodox,236,37.72,65.75,3.46,56.61,59.14,11.63,65.12,13.58,21,11,2,21,11,2,6,0,Unranked,Unranked,"['lightweight', 'ultimate fighter 9 lightweight tournament']",lightweight,1981/11/09,27.68,13.79,41.24,15.41,50.99,66.88,0.0,1.69,0.0,6.18,74.0,0.0,0.0,0.0,82.77,27.78
Guram Kutateladze,Georgian Viking,Orthodox,237,37.37,70.0,14.23,59.07,61.75,5.54,23.26,15.14,13,5,0,13,5,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1992/01/08,38.78,15.44,56.25,7.7,54.0,69.42,7.2,11.23,14.99,5.74,75.01,0.0,0.0,0.0,100.0,31.11
Kazula Vargas,,Southpaw,238,37.23,70.14,15.92,58.62,62.41,2.81,23.26,19.19,12,5,0,12,5,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1985/08/15,40.11,2.16,66.24,0.0,57.0,87.17,4.71,2.26,25.01,5.81,30.01,4.73,8.41,0.0,82.77,36.11
Richie Smullen,,Orthodox,239,37.06,74.36,71.26,0.0,44.42,0.0,0.0,17.48,3,1,1,3,1,1,1,0,Unranked,Unranked,['lightweight'],lightweight,1991/08/17,21.75,0.51,96.24,0.0,65.0,83.62,100.0,1.69,66.0,1.32,0.0,0.0,,0.0,82.77,0.0
Allen Berube,Monstah Lobstah,Orthodox,240,37.03,73.2,77.82,0.0,37.41,0.0,0.0,27.97,4,3,0,4,3,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1974/08/25,10.11,0.28,100.0,0.0,33.0,93.34,80.93,1.13,100.0,2.13,0.0,0.0,,0.0,82.77,0.0
Khama Worthy,The Death Star,Orthodox,241,36.96,71.85,0.33,64.7,43.4,5.54,93.02,1.68,16,9,0,16,9,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1986/10/15,45.92,9.67,59.99,7.7,46.0,67.74,0.0,0.0,0.0,0.63,56.99,0.0,14.72,10.85,100.0,0.0
Ottman Azaitar,Bulldozer,Switch,241,36.96,70.69,0.12,59.07,48.88,5.54,93.02,0.59,13,3,0,13,3,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1990/02/20,48.67,4.41,54.99,7.7,52.0,70.2,0.0,0.0,0.0,0.23,100.0,0.0,0.0,0.0,100.0,0.0
Shane Campbell,Shaolin,Orthodox,243,36.83,73.44,23.86,56.61,48.61,2.85,23.26,20.07,14,6,0,14,6,0,5,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1987/01/21,43.84,11.99,73.74,0.0,55.0,76.88,16.02,7.87,28.0,7.6,82.01,0.0,0.0,0.0,82.77,0.0
Alvin Robinson,,Southpaw,244,36.66,65.01,32.44,59.18,43.79,2.81,23.26,29.33,15,9,0,15,9,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1982/07/16,17.25,1.99,62.5,0.0,50.99,90.65,14.6,3.37,50.01,8.89,24.99,4.73,25.23,0.0,65.55,0.0
Jason Dent,Dynamite,Orthodox,245,36.32,62.99,0.3,65.37,51.6,2.81,93.02,1.97,22,13,0,22,13,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1980/06/12,22.08,10.8,48.74,0.0,61.99,73.18,0.0,0.0,0.0,0.6,26.0,4.73,29.44,10.85,82.77,13.89
Roger Bowling,Relentless,Orthodox,246,36.26,69.0,35.84,63.95,42.35,0.08,0.0,13.46,12,6,0,12,6,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1982/12/05,42.84,6.16,58.74,0.0,50.99,72.02,36.41,3.93,42.99,3.06,27.01,14.22,18.91,0.0,100.0,0.0
Nate Mohr,,Orthodox,247,36.17,66.89,24.35,54.14,52.73,2.81,23.26,5.29,9,7,0,9,7,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1983/03/03,41.64,6.56,51.25,0.0,74.0,81.88,5.3,1.13,50.01,1.6,71.0,0.0,0.0,0.0,65.55,0.0
Isaac Vallie-Flagg,,Orthodox,248,36.06,74.13,10.5,59.07,58.23,2.81,23.26,23.65,16,7,1,16,7,1,4,0,Unranked,Unranked,['lightweight'],lightweight,1978/04/08,61.09,31.66,58.74,0.0,45.0,59.4,2.36,4.5,11.99,7.16,58.0,0.0,0.0,0.0,100.0,33.33
Mitch Clarke,Danger Zone,Orthodox,249,36.05,61.89,15.68,61.58,45.27,5.62,58.14,15.51,11,5,0,11,5,0,7,0,Unranked,Unranked,['lightweight'],lightweight,1985/11/24,25.81,8.21,42.49,0.0,47.01,76.29,7.55,11.23,14.99,8.22,50.01,4.73,8.41,10.85,82.77,3.18
Chris Brennan,The Westside Strangler,Orthodox,250,35.89,59.86,0.36,67.54,50.73,2.77,93.02,0.84,21,13,1,21,13,1,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1971/10/12,6.59,1.88,50.0,0.0,50.0,92.97,0.0,1.69,0.0,0.11,24.99,0.0,44.16,10.85,82.77,14.81
Anshul Jubli,King of Lions,Switch,250,35.89,74.27,15.56,0.0,44.12,18.91,100.0,25.17,7,2,0,7,2,0,3,1,Unranked,Unranked,"['lightweight', 'road to  1 lightweight tournament']",lightweight,1995/01/13,70.54,13.9,57.5,0.0,50.0,58.54,9.55,5.63,18.01,5.72,63.02,0.0,,0.0,100.0,0.0
Tony Sims,,Southpaw,252,35.81,71.48,25.52,0.0,56.74,2.77,93.02,5.83,12,4,0,12,4,0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1985/10/14,19.89,3.4,78.74,7.7,65.0,94.5,8.37,1.13,50.01,1.32,50.01,0.0,,0.0,82.77,14.81
Maheshate,,Orthodox,253,35.69,67.99,0.24,59.07,57.97,5.54,58.14,0.14,10,4,0,10,4,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1999/12/01,42.42,25.61,36.24,15.41,52.99,59.11,0.0,1.13,0.0,0.05,45.0,0.0,0.0,0.0,100.0,31.11
John Cholish,,Orthodox,254,35.61,67.47,25.01,0.0,60.21,2.77,93.02,13.46,8,3,0,8,3,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1983/12/17,29.11,10.75,61.24,0.0,73.01,83.41,21.45,7.3,31.0,3.06,78.01,0.0,,0.0,82.77,14.81
Aaron Wilkinson,The Daywalker,Orthodox,255,35.47,45.72,79.3,0.0,54.41,0.0,0.0,11.19,11,7,0,11,7,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1987/01/31,0.0,0.06,0.0,0.0,100.0,100.0,86.23,0.56,100.0,0.84,0.0,0.0,,0.0,82.77,0.0
Laverne Clark,,Orthodox,256,35.18,47.45,2.5,56.61,61.29,10.92,75.58,19.76,27,21,1,27,21,1,5,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1973/12/02,0.0,0.11,0.0,7.7,0.0,100.0,0.0,1.13,0.0,4.49,0.0,0.0,0.0,0.0,82.77,66.67
Francisco Trevino,Sitkayan,Orthodox,257,35.12,64.93,16.7,59.07,54.65,2.77,23.26,14.51,13,3,0,13,3,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1981/12/17,29.11,6.56,52.49,0.0,63.99,82.46,11.43,5.06,22.01,3.29,40.99,0.0,0.0,0.0,100.0,14.81
Kamal Shalorus,Prince of Persia,Orthodox,258,34.88,62.65,32.47,54.14,52.23,0.08,0.0,3.79,9,5,2,9,5,2,3,0,Unranked,Unranked,['lightweight'],lightweight,1972/08/27,33.62,8.04,39.99,0.0,70.0,78.33,24.39,3.37,50.01,0.86,79.99,0.0,0.0,0.0,65.55,0.0
Mikey Burnett,The Eastside Assassin,Orthodox,258,34.88,47.61,0.3,60.03,63.03,11.51,65.12,0.0,5,2,0,5,2,0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1974/04/12,0.0,2.44,0.0,7.7,0.0,100.0,0.0,1.69,0.0,0.0,0.0,9.47,0.0,0.0,100.0,70.37
Jason Gonzalez,Nicoya,Southpaw,260,34.84,64.72,0.06,61.39,44.8,2.81,93.02,0.31,11,5,0,11,5,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1990/02/28,33.62,5.54,48.74,0.0,58.01,77.32,0.0,0.0,0.0,0.11,30.01,4.73,21.03,10.85,65.55,0.0
Jeremy Larsen,,Orthodox,261,34.55,73.09,29.34,59.07,40.26,0.08,0.0,18.01,8,5,0,8,5,0,3,0,Unranked,Unranked,"['featherweight', 'lightweight']",lightweight,1984/05/18,53.51,7.74,59.99,7.7,57.0,58.33,29.33,5.06,33.0,4.1,0.0,0.0,0.0,0.0,100.0,0.0
Ernest Chavez,EJ,Orthodox,262,34.4,64.78,21.85,56.61,46.33,2.77,23.26,24.88,10,2,0,10,2,0,3,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1983/06/27,30.65,9.56,50.0,0.0,59.0,71.8,10.49,3.37,33.0,5.65,50.01,0.0,0.0,0.0,82.77,0.0
Landon Quinones,The Lone Wolf,Southpaw,263,34.31,73.48,17.85,59.07,52.6,0.04,0.0,14.42,7,3,1,7,3,1,2,0,Unranked,Unranked,['lightweight'],lightweight,1995/11/21,74.39,20.01,50.0,0.0,55.0,44.18,5.9,1.69,33.0,2.18,100.0,0.0,0.0,0.0,100.0,11.11
Justin Buchholz,,Orthodox,264,34.2,61.48,1.96,60.62,42.71,2.85,93.02,9.48,15,10,0,15,10,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1983/08/22,25.81,14.43,32.5,7.7,50.99,69.99,0.0,0.56,0.0,3.59,33.01,4.73,16.82,10.85,65.55,0.0
Alvaro Herrera Mendoza,Chango,Orthodox,265,34.19,63.62,0.09,58.8,44.16,2.81,93.02,0.48,9,6,0,9,6,0,4,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1990/05/14,20.76,3.29,47.49,7.7,55.0,75.36,0.0,0.0,0.0,0.16,33.01,4.73,23.13,0.0,65.55,0.0
Victor Martinez,The Brick,Orthodox,266,34.09,79.74,17.85,59.07,45.14,0.04,0.0,4.2,13,6,0,13,6,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1991/07/17,87.25,1.6,63.75,7.7,52.99,44.47,8.26,0.56,33.0,0.63,79.99,0.0,0.0,0.0,100.0,0.0
Mickael Lebout,Ragnar,Orthodox,267,33.83,62.8,3.55,59.07,65.74,2.77,23.26,27.04,16,7,1,16,7,1,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1987/08/16,28.56,14.13,42.49,0.0,54.0,78.41,0.0,2.26,0.0,6.14,60.02,0.0,0.0,0.0,100.0,40.74
Danilo Belluardo,Caterpillar,Southpaw,268,33.32,68.37,61.63,0.0,41.36,0.04,0.0,22.9,12,5,0,12,5,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1994/07/21,16.7,1.18,76.25,0.0,41.0,65.28,41.23,1.13,100.0,3.47,50.01,0.0,,0.0,100.0,0.0
Alex Da Silva,Leko,Orthodox,268,33.32,67.44,40.81,0.0,55.29,2.81,23.26,72.64,21,4,0,21,4,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1996/02/04,23.51,13.9,57.5,7.7,56.0,81.73,23.22,8.99,42.99,21.98,76.02,0.0,,0.0,82.77,13.89
John Lewis,,Southpaw,270,32.6,45.72,1.47,59.07,51.42,2.73,93.02,17.48,3,4,3,3,4,3,2,0,Unranked,Unranked,"['middleweight', 'lightweight']",lightweight,,0.0,0.06,0.0,0.0,65.99,71.0,0.0,0.56,0.0,2.66,0.0,0.0,0.0,0.0,100.0,16.67
Ramsey Nijem,,Orthodox,271,32.52,0.0,74.06,63.69,0.0,19.86,51.16,43.08,9,6,0,9,6,0,10,0,Unranked,Unranked,"['lightweight', 'ultimate fighter 13 welterweight tournament']",lightweight,1988/04/01,33.51,0.0,,23.13,,88.26,62.67,26.97,62.0,32.59,55.0,28.43,23.13,0.0,82.77,24.44
