name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Melsik Baghdasaryan,The Gun,Southpaw,152,37.76,78.09,1.12,53.71,62.33,9.11,46.51,4.8,8,3,0,8,3,0,5,0,Unranked,Unranked,['featherweight'],featherweight,1992/01/28,42.34,13.84,75.39,7.31,63.63,76.02,0.0,0.0,0.0,2.19,71.98,0.0,0.0,0.0,78.84,33.33
Kron Gracie,,Southpaw,153,37.57,62.85,15.09,63.72,41.42,3.11,93.02,6.01,5,3,0,5,3,0,4,0,Unranked,Unranked,['featherweight'],featherweight,1988/07/11,23.22,13.24,49.24,0.0,52.27,47.03,4.18,2.91,24.99,2.19,0.0,0.0,13.79,17.26,100.0,13.89
Collin Anglin,,Orthodox,154,37.44,68.68,43.3,56.64,45.45,0.04,0.0,3.03,8,3,0,8,3,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1993/02/20,38.23,2.19,58.47,0.0,52.27,49.16,27.18,1.46,66.0,0.55,100.0,0.0,0.0,0.0,100.0,0.0
Shane Young,Smokin',Orthodox,155,37.26,68.55,16.86,53.71,48.86,6.22,58.14,9.63,13,8,0,13,8,0,7,0,Unranked,Unranked,"['featherweight', 'catch weight']",featherweight,1993/07/31,43.72,16.25,46.15,7.31,54.54,50.06,7.51,11.66,17.99,6.13,64.0,0.0,0.0,0.0,78.84,14.29
Kevin Vallejos,El Chino,Switch,156,37.15,75.97,0.03,0.0,90.56,2.98,93.02,0.98,15,1,0,15,1,0,1,0,Unranked,Unranked,['featherweight'],featherweight,2001/12/08,55.51,1.49,63.08,7.31,65.9,47.36,0.0,0.0,0.0,0.09,65.99,0.0,,0.0,100.0,100.0
Mike Wilkinson,The Warrior,Orthodox,157,36.92,60.81,17.12,58.15,51.34,6.08,58.14,21.14,9,4,0,9,4,0,4,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1987/09/15,17.74,9.77,43.07,7.31,15.9,69.76,10.97,10.2,13.99,7.7,54.99,12.95,17.74,0.0,78.84,36.11
Leonard Garcia,Bad Boy,Orthodox,158,36.85,55.7,19.63,60.76,50.82,6.31,58.14,10.57,18,13,1,18,13,1,9,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1979/07/14,21.59,26.91,21.54,7.31,54.54,57.55,3.57,8.75,26.0,8.66,42.0,6.48,9.86,17.26,78.84,22.22
Phillipe Nover,The Filipino Assassin,Orthodox,159,36.67,57.49,26.02,59.07,50.57,9.95,23.26,15.57,11,8,1,11,8,1,7,0,Unranked,Unranked,"['featherweight', 'lightweight', 'ultimate fighter 8 lightweight tournament']",featherweight,1984/02/03,12.61,23.83,38.47,0.0,63.63,83.43,11.81,15.3,28.0,9.92,43.99,0.0,13.79,0.0,100.0,12.7
Connor Matthews,The Controller,Switch,160,36.58,67.01,44.33,56.14,41.38,0.09,0.0,5.66,7,4,0,7,4,0,3,0,Unranked,Unranked,['featherweight'],featherweight,1992/05/31,40.33,8.13,50.77,0.0,61.36,43.33,38.63,4.37,54.99,1.55,46.01,0.0,13.79,0.0,78.84,0.0
Nam Phan,,Orthodox,161,36.33,68.01,12.82,57.99,59.59,6.26,23.26,7.37,21,17,0,21,17,0,8,0,Unranked,Unranked,"['bantamweight', 'featherweight']",featherweight,1983/03/13,37.58,67.65,41.54,0.0,70.45,37.85,2.16,4.37,17.99,5.36,59.99,6.48,3.95,0.0,100.0,33.33
Westin Wilson,,Southpaw,162,36.26,54.3,17.48,78.89,28.87,3.07,93.02,2.54,17,9,0,17,9,0,3,0,Unranked,Unranked,['featherweight'],featherweight,1989/01/24,11.61,0.49,35.39,0.0,6.82,47.14,20.03,4.37,15.99,0.7,32.99,0.0,100.0,17.26,100.0,0.0
Mike de la Torre,El Cucuy,Orthodox,163,36.14,63.88,13.29,53.71,51.66,6.22,58.14,9.79,14,7,0,14,7,0,7,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1986/09/22,25.6,18.01,44.62,7.31,52.27,58.0,4.3,4.37,15.99,6.23,82.98,0.0,0.0,0.0,78.84,15.88
Sean Soriano,,Orthodox,164,36.12,73.42,38.14,47.87,45.85,0.18,0.0,18.75,14,8,0,14,8,0,5,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1989/10/06,25.33,13.41,78.46,0.0,63.63,87.22,15.86,6.55,54.99,8.54,52.0,0.0,0.0,0.0,36.54,0.0
Antonio Carvalho,Pato,Orthodox,165,36.06,57.41,1.71,56.64,69.88,6.08,58.14,7.18,15,6,0,15,6,0,4,0,Unranked,Unranked,['featherweight'],featherweight,1979/05/30,23.95,8.4,29.24,7.31,81.82,70.65,0.0,2.18,0.0,2.61,100.0,0.0,0.0,0.0,100.0,36.11
